Marker,Timestamp
1.0,11151.7733864
1.0,11151.790434076
1.0,11151.806564967
1.0,11151.823110489
1.0,11151.839994792
1.0,11151.85670624
1.0,11151.872969142
1.0,11151.889719246
1.0,11151.906309988
1.0,11151.923030188
1.0,11151.940058901
1.0,11151.956387444
1.0,11151.972812625
1.0,11151.989543037
1.0,11152.006537835
1.0,11152.023231414
1.0,11152.039745211
1.0,11152.056238221
1.0,11152.07283735
1.0,11152.089702325
1.0,11152.10647832
1.0,11152.122531901
1.0,11152.140196237
1.0,11152.156336609
1.0,11152.172595864
1.0,11152.189403951
1.0,11152.206304299
1.0,11152.222922756
1.0,11152.239906614
1.0,11152.257657013
1.0,11152.27333644
1.0,11152.289836379
1.0,11152.306281252
1.0,11152.323196552
1.0,11152.339277483
1.0,11152.356391529
1.0,11152.372879798
1.0,11152.389759725
1.0,11152.406307071
1.0,11152.422976582
1.0,11152.439696418
1.0,11152.456089143
1.0,11152.4728294
1.0,11152.489402273
1.0,11152.505797187
1.0,11152.522867837
1.0,11152.539400596
1.0,11152.556048956
1.0,11152.57285923
1.0,11152.588970794
1.0,11152.623472025
1.0,11152.62617169
1.0,11152.63905372
1.0,11152.65643507
1.0,11152.672461665
1.0,11152.688990778
1.0,11152.705671229
1.0,11152.722506301
1.0,11152.739158308
1.0,11152.755655329
1.0,11152.772152351
1.0,11152.788698603
1.0,11152.805576341
1.0,11152.822335197
1.0,11152.839592559
1.0,11152.85572345
1.0,11152.872121281
1.0,11152.889302791
1.0,11152.905855242
1.0,11152.922379614
1.0,11152.938796772
1.0,11152.955612881
1.0,11152.97211282
1.0,11152.988902308
1.0,11153.005750509
1.0,11153.022091086
1.0,11153.03875148
1.0,11153.055402758
1.0,11153.072134628
1.0,11153.088652435
1.0,11153.105514493
1.0,11153.122287571
1.0,11153.138532604
1.0,11153.155416907
1.0,11153.172118509
1.0,11153.188661114
1.0,11153.205419605
1.0,11153.221758359
1.0,11153.238252828
1.0,11153.255138954
1.0,11153.2719361
1.0,11153.288857235
1.0,11153.305282416
1.0,11153.322231995
1.0,11153.33877533
1.0,11153.355237342
1.0,11153.372175981
1.0,11153.388615749
1.0,11153.404954138
1.0,11153.421691114
1.0,11153.438780727
1.0,11153.455215025
1.0,11153.472062495
1.0,11153.488500805
1.0,11153.504969746
1.0,11153.521608625
1.0,11153.538363105
1.0,11153.554865231
1.0,11153.571414401
1.0,11153.588742144
1.0,11153.613035848
1.0,11153.621630797
1.0,11153.638313801
1.0,11153.654967267
1.0,11153.671610886
1.0,11153.68866002
1.0,11153.704839413
1.0,11153.721494702
1.0,11153.738054811
1.0,11153.755002202
1.0,11153.771427383
1.0,11153.788248962
1.0,11153.804631477
1.0,11153.821424976
1.0,11153.838250202
1.0,11153.854518574
1.0,11153.871439344
1.0,11153.88844873
1.0,11153.9045468
1.0,11153.92131769
1.0,11153.938118483
1.0,11153.95468078
1.0,11153.971558519
1.0,11153.987724419
1.0,11154.004487286
1.0,11154.021475884
1.0,11154.038212131
1.0,11154.05459428
1.0,11154.071136886
1.0,11154.087839947
1.0,11154.104762175
1.0,11154.121539994
1.0,11154.138432319
1.0,11154.154654014
1.0,11154.171133531
1.0,11154.187722814
1.0,11154.20466984
1.0,11154.221156651
1.0,11154.237599701
1.0,11154.254303126
1.0,11154.271335851
1.0,11154.287922581
1.0,11154.304304002
1.0,11154.321348031
1.0,11154.338049268
1.0,11154.354865742
1.0,11154.371411994
1.0,11154.388163556
1.0,11154.404236829
1.0,11154.420806785
1.0,11154.437687076
1.0,11154.455254409
1.0,11154.4707515
1.0,11154.487820327
1.0,11154.504202112
1.0,11154.521729331
1.0,11154.537587812
