,attentive cat,img1,img2
220,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene113.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2820.jpg
221,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene217.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face727.jpg
222,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene546.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face527.jpg
223,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene95.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3111.jpg
224,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene441.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3079.jpg
225,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene808.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2335.jpg
226,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2803.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2373.jpg
227,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene856.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1283.jpg
228,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene628.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1146.jpg
229,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3373.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2423.jpg
230,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3209.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2505.jpg
231,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2896.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3231.jpg
232,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3479.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1262.jpg
233,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3266.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2467.jpg
234,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3244.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2728.jpg
235,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene460.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1437.jpg
236,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3135.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1174.jpg
237,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1201.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face72.jpg
238,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene590.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1589.jpg
239,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene116.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1192.jpg
240,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3246.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face163.jpg
241,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3341.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face50.jpg
242,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1796.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3039.jpg
243,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene826.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face227.jpg
244,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene235.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2220.jpg
245,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3452.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face2268.jpg
246,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene170.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face160.jpg
247,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene888.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3381.jpg
248,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3262.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3060.jpg
249,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene584.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2960.jpg
250,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1386.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1490.jpg
251,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1279.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face2990.jpg
252,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3326.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2506.jpg
253,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1759.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1135.jpg
254,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene656.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1192.jpg
255,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3539.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2652.jpg
256,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene974.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3360.jpg
257,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1542.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1183.jpg
258,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3209.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3381.jpg
259,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1281.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face78.jpg
260,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3580.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1900.jpg
261,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1564.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1215.jpg
262,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene931.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1036.jpg
263,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3572.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3099.jpg
264,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3305.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1187.jpg
265,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene840.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2591.jpg
266,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2556.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face721.jpg
267,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene720.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3653.jpg
268,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1393.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face220.jpg
269,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1115.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2014.jpg
270,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1451.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face476.jpg
271,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3419.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2658.jpg
272,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1255.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2253.jpg
273,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3018.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1543.jpg
274,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3422.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2155.jpg
275,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene365.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1953.jpg
276,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene804.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face246.jpg
277,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene634.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face900.jpg
278,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene679.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face2525.jpg
279,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1743.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face75.jpg
280,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1750.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3644.jpg
281,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene479.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2281.jpg
282,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1223.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1122.jpg
283,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene905.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2985.jpg
284,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene826.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face43.jpg
285,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3506.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2904.jpg
286,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3582.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face168.jpg
287,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene160.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face461.jpg
288,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3550.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face38.jpg
289,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3300.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face483.jpg
290,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3070.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face619.jpg
291,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene482.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1049.jpg
292,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3289.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face265.jpg
293,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1277.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2375.jpg
294,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene780.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1560.jpg
295,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1046.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1227.jpg
296,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1383.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1314.jpg
297,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1231.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face36.jpg
298,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2114.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2655.jpg
299,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1264.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2533.jpg
300,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2785.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1297.jpg
301,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face574.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3473.jpg
302,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1489.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3082.jpg
303,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1870.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3121.jpg
304,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1059.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene946.jpg
305,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face877.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3355.jpg
306,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face2614.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1438.jpg
307,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2178.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene698.jpg
308,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3667.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2554.jpg
309,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3670.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3549.jpg
310,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face508.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene711.jpg
311,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2430.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3294.jpg
312,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1484.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene648.jpg
313,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face2763.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene740.jpg
314,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1701.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1293.jpg
315,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face182.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1454.jpg
316,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face384.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene605.jpg
317,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2303.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1071.jpg
318,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face166.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene627.jpg
319,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face186.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene511.jpg
320,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3292.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1427.jpg
321,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3230.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene40.jpg
322,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3420.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3214.jpg
323,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1490.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene931.jpg
324,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2652.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2.jpg
325,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2968.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2447.jpg
326,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2617.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1686.jpg
327,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2708.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3558.jpg
328,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face488.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3420.jpg
329,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3303.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene225.jpg
330,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3233.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3038.jpg
331,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2065.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3042.jpg
332,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1923.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene590.jpg
333,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3104.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3130.jpg
334,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face2546.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1315.jpg
335,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face533.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3520.jpg
336,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face35.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3555.jpg
337,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face555.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3274.jpg
338,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1280.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3464.jpg
339,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1917.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene705.jpg
340,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2906.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3107.jpg
341,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3478.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3122.jpg
342,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2167.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene472.jpg
343,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3659.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3160.jpg
344,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1298.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene244.jpg
345,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face236.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene504.jpg
346,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3319.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene952.jpg
347,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2281.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3495.jpg
348,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1591.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene574.jpg
349,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2500.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3174.jpg
350,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3543.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3097.jpg
351,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3399.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3121.jpg
352,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face493.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1092.jpg
353,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2975.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene992.jpg
354,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3132.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1281.jpg
355,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1398.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene43.jpg
356,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3199.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3012.jpg
357,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3549.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene448.jpg
358,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3444.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3350.jpg
359,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face837.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3189.jpg
360,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face236.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3254.jpg
361,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2070.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene85.jpg
362,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face856.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene821.jpg
363,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2001.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3361.jpg
364,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1021.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene142.jpg
365,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3303.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3470.jpg
366,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1489.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene560.jpg
367,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3457.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene548.jpg
368,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face112.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3421.jpg
369,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1697.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3013.jpg
370,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1146.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene514.jpg
371,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2466.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene831.jpg
372,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face591.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1300.jpg
373,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face7.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3018.jpg
374,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2733.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1517.jpg
375,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2308.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1414.jpg
376,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face722.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3129.jpg
377,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3558.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3529.jpg
378,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face485.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2807.jpg
379,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2174.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2281.jpg
380,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1369.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1198.jpg
381,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face353.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2813.jpg
382,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1970.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene637.jpg
383,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2162.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene669.jpg
384,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1467.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3238.jpg
385,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face63.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3370.jpg
386,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1668.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3576.jpg
387,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2373.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene659.jpg
388,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1440.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene350.jpg
389,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1283.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3213.jpg
390,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2375.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3342.jpg
