,attentive cat,img1,img2
182,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3588.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1627.jpg
183,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3543.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1106.jpg
184,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2253.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3055.jpg
185,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3079.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene922.jpg
186,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face204.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3603.jpg
187,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3294.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1804.jpg
188,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1633.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1543.jpg
189,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene578.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1214.jpg
190,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3265.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1945.jpg
191,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1319.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3156.jpg
192,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3100.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2865.jpg
193,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3564.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face786.jpg
194,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene942.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face131.jpg
195,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1287.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2788.jpg
196,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3352.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1642.jpg
197,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene759.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1394.jpg
198,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3112.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1372.jpg
199,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1227.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2794.jpg
200,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3559.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2223.jpg
201,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene40.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face159.jpg
202,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3485.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1228.jpg
203,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene579.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3243.jpg
204,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene551.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face283.jpg
205,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3332.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face230.jpg
206,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene766.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1500.jpg
207,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1511.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2904.jpg
208,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene974.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2743.jpg
209,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2930.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3380.jpg
210,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2534.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1108.jpg
211,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1415.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene6.jpg
212,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1558.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2281.jpg
213,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3540.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1388.jpg
214,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2134.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3276.jpg
215,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2593.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3213.jpg
216,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3144.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1617.jpg
217,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1003.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene266.jpg
218,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face540.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1342.jpg
219,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1574.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene629.jpg
220,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3293.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1617.jpg
221,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1088.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3115.jpg
222,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1486.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene476.jpg
223,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1467.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3353.jpg
224,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1610.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1493.jpg
225,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1437.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene515.jpg
226,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1194.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3059.jpg
227,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2598.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1404.jpg
228,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face540.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3410.jpg
229,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3189.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1289.jpg
230,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1640.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1501.jpg
231,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2423.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene348.jpg
232,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face943.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3068.jpg
233,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1607.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3279.jpg
234,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3180.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3247.jpg
235,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2574.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene54.jpg
236,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face837.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene605.jpg
237,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3154.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3133.jpg
238,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2703.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1420.jpg
239,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face284.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene165.jpg
240,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3557.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene614.jpg
241,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3198.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3277.jpg
242,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene574.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2404.jpg
243,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3551.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face590.jpg
244,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene521.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1280.jpg
245,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene95.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face49.jpg
246,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3168.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1028.jpg
247,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene727.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3458.jpg
248,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1342.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2137.jpg
249,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3089.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face248.jpg
250,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3373.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2561.jpg
251,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1562.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2272.jpg
252,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3560.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2366.jpg
253,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene54.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2211.jpg
254,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3325.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2363.jpg
255,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2747.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face0.jpg
256,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene995.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1817.jpg
257,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3096.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1028.jpg
258,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3389.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2388.jpg
259,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene698.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face837.jpg
260,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3487.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1677.jpg
261,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene360.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face72.jpg
262,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3510.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2430.jpg
263,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene675.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face27.jpg
264,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face262.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene156.jpg
265,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face29.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene58.jpg
266,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1012.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene722.jpg
267,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2281.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1311.jpg
268,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2970.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene138.jpg
269,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2715.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene108.jpg
270,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2127.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene293.jpg
271,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1915.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3368.jpg
272,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3526.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene925.jpg
273,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3487.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene645.jpg
274,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1991.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene142.jpg
