Marker,Timestamp
1.0,11540.042885035
1.0,11540.050732042
1.0,11540.067601393
1.0,11540.084195417
1.0,11540.100842683
1.0,11540.117434154
1.0,11540.134229842
1.0,11540.150671798
1.0,11540.168649022
1.0,11540.184343401
1.0,11540.200555249
1.0,11540.217926388
1.0,11540.234527341
1.0,11540.250670631
1.0,11540.267250068
1.0,11540.284632512
1.0,11540.300631392
1.0,11540.317438749
1.0,11540.334282209
1.0,11540.350694991
1.0,11540.367329858
1.0,11540.384464326
1.0,11540.400467582
1.0,11540.417213674
1.0,11540.43427776
1.0,11540.450941071
1.0,11540.467169694
1.0,11540.483722875
1.0,11540.500308147
1.0,11540.51717531
1.0,11540.533652639
1.0,11540.550184669
1.0,11540.567190772
1.0,11540.583739942
1.0,11540.600456131
1.0,11540.617147158
1.0,11540.633924976
1.0,11540.650360733
1.0,11540.667148398
1.0,11540.684094695
1.0,11540.700474292
1.0,11540.71741366
1.0,11540.73403467
1.0,11540.750650209
1.0,11540.766891596
1.0,11540.783653733
1.0,11540.800411495
1.0,11540.816769212
1.0,11540.83419177
1.0,11540.850142513
1.0,11540.866681837
1.0,11540.88439905
1.0,11540.900077383
1.0,11540.916792478
1.0,11540.934045829
1.0,11540.9506373
1.0,11540.966861911
1.0,11540.983505896
1.0,11540.999978484
1.0,11541.016530935
1.0,11541.041808159
1.0,11541.050016556
1.0,11541.066546397
1.0,11541.083684512
1.0,11541.099899277
1.0,11541.11666105
1.0,11541.133706173
1.0,11541.149701771
1.0,11541.166997788
1.0,11541.183712883
1.0,11541.199901392
1.0,11541.216613205
1.0,11541.233353098
1.0,11541.251381376
1.0,11541.266401112
1.0,11541.283588822
1.0,11541.299763109
1.0,11541.316524152
1.0,11541.333337709
1.0,11541.349959083
1.0,11541.366212504
1.0,11541.383140567
1.0,11541.399610238
1.0,11541.416215203
1.0,11541.433087836
1.0,11541.449510829
1.0,11541.466332773
1.0,11541.482825053
1.0,11541.499389904
1.0,11541.516428098
1.0,11541.532998054
1.0,11541.549296694
1.0,11541.566174432
1.0,11541.582641915
1.0,11541.600116986
1.0,11541.615921131
1.0,11541.632777354
1.0,11541.649556996
1.0,11541.667211121
1.0,11541.682632725
1.0,11541.699405439
1.0,11541.715899543
1.0,11541.732555926
1.0,11541.749681641
1.0,11541.766689568
1.0,11541.782938247
1.0,11541.799107429
1.0,11541.816251378
1.0,11541.832610189
1.0,11541.849031723
1.0,11541.866349256
1.0,11541.882634768
1.0,11541.899292609
1.0,11541.916297618
1.0,11541.932675027
1.0,11541.949557142
1.0,11541.966283177
1.0,11541.982695595
1.0,11541.999551818
1.0,11542.016366104
1.0,11542.040765198
1.0,11542.049051999
1.0,11542.065836381
1.0,11542.082365859
1.0,11542.099066367
1.0,11542.115981302
1.0,11542.132348136
1.0,11542.14911392
1.0,11542.166570757
1.0,11542.182264407
1.0,11542.19953198
1.0,11542.215675634
1.0,11542.23227367
1.0,11542.248901243
1.0,11542.265657546
1.0,11542.282563
1.0,11542.299314562
1.0,11542.316005589
1.0,11542.332121164
1.0,11542.348965717
1.0,11542.365854396
1.0,11542.382341207
1.0,11542.398786445
1.0,11542.415673665
1.0,11542.432245444
1.0,11542.448711833
1.0,11542.466268955
1.0,11542.482965452
1.0,11542.4986777
1.0,11542.515801956
1.0,11542.53195254
1.0,11542.548394496
1.0,11542.564991802
1.0,11542.581979307
1.0,11542.59855692
1.0,11542.615480972
1.0,11542.632102347
1.0,11542.648362332
1.0,11542.665348013
1.0,11542.681787781
1.0,11542.698388369
1.0,11542.715236569
1.0,11542.731826217
1.0,11542.748406019
1.0,11542.765369091
1.0,11542.781805942
1.0,11542.798312444
1.0,11542.815552302
1.0,11542.831587649
1.0,11542.848734151
1.0,11542.866360561
1.0,11542.881688809
1.0,11542.89849179
1.0,11542.915631728
1.0,11542.931701718
1.0,11542.948241042
1.0,11542.965154518
1.0,11542.981634765
1.0,11542.998169347
1.0,11543.015950378
1.0,11543.039467331
1.0,11543.04858923
1.0,11543.064969921
1.0,11543.081468401
1.0,11543.098108374
1.0,11543.11519507
1.0,11543.131858746
1.0,11543.148121283
1.0,11543.165094566
1.0,11543.18187202
1.0,11543.198229008
1.0,11543.214727488
1.0,11543.231808713
1.0,11543.248117199
1.0,11543.264833388
1.0,11543.281448928
1.0,11543.298451384
1.0,11543.314774457
1.0,11543.331755033
1.0,11543.347835235
1.0,11543.364634569
1.0,11543.381618792
1.0,11543.397851062
1.0,11543.414758703
1.0,11543.432040863
1.0,11543.448061988
1.0,11543.464545881
1.0,11543.481031962
1.0,11543.498083649
1.0,11543.514591246
1.0,11543.531066387
1.0,11543.547937562
1.0,11543.56438827
1.0,11543.581196721
1.0,11543.597862585
1.0,11543.614321316
1.0,11543.631083089
1.0,11543.647860179
1.0,11543.664466966
1.0,11543.681221446
1.0,11543.698171754
1.0,11543.714567032
1.0,11543.730938971
1.0,11543.74763802
1.0,11543.765387325
1.0,11543.781695446
1.0,11543.797410246
1.0,11543.814286526
1.0,11543.831757951
1.0,11543.84788556
1.0,11543.86406167
1.0,11543.880745768
1.0,11543.898072053
1.0,11543.91524007
1.0,11543.933689909
1.0,11543.948384358
1.0,11543.965525754
1.0,11543.981193512
1.0,11544.000728614
1.0,11544.014933308
1.0,11544.039217895
1.0,11544.048137767
1.0,11544.064884953
1.0,11544.081445792
1.0,11544.098135724
1.0,11544.114703857
1.0,11544.131087465
1.0,11544.148355403
1.0,11544.165010327
1.0,11544.180651828
1.0,11544.198586021
1.0,11544.214404388
1.0,11544.230547313
1.0,11544.247324038
1.0,11544.264385207
1.0,11544.280587938
1.0,11544.297475158
1.0,11544.314163632
1.0,11544.330709155
1.0,11544.347098598
1.0,11544.364373829
1.0,11544.381985652
1.0,11544.397951711
1.0,11544.415401984
1.0,11544.430484079
1.0,11544.447925236
1.0,11544.464449972
1.0,11544.481087028
1.0,11544.497577485
1.0,11544.514385207
1.0,11544.530361112
1.0,11544.547259637
1.0,11544.563920396
1.0,11544.580313851
1.0,11544.596927202
1.0,11544.613296953
1.0,11544.630338065
1.0,11544.646854049
1.0,11544.664251445
1.0,11544.680659487
1.0,11544.697141556
1.0,11544.713561997
1.0,11544.730038961
1.0,11544.746748951
1.0,11544.76365951
1.0,11544.780000816
1.0,11544.796681268
1.0,11544.814004271
1.0,11544.829950273
1.0,11544.846937413
1.0,11544.86360583
1.0,11544.880121814
1.0,11544.896576534
1.0,11544.913248962
1.0,11544.929827306
1.0,11544.946585067
1.0,11544.963516413
1.0,11544.979714038
1.0,11544.996475447
1.0,11545.012885676
1.0,11545.037507585
1.0,11545.046402294
1.0,11545.063343121
1.0,11545.079850353
1.0,11545.096393323
1.0,11545.112910036
1.0,11545.1295883
1.0,11545.14623119
1.0,11545.16357352
1.0,11545.179780628
1.0,11545.196391791
1.0,11545.212961382
1.0,11545.230559712
1.0,11545.246545464
1.0,11545.263493584
1.0,11545.280317716
1.0,11545.296232721
1.0,11545.313068523
1.0,11545.329742775
1.0,11545.34690751
1.0,11545.36279553
1.0,11545.37929328
1.0,11545.395990506
1.0,11545.412866786
1.0,11545.429878724
1.0,11545.446466914
1.0,11545.462927832
1.0,11545.479711121
1.0,11545.496252997
1.0,11545.51270954
1.0,11545.529957056
1.0,11545.546860686
1.0,11545.562789914
1.0,11545.579432804
1.0,11545.595812401
1.0,11545.612381992
1.0,11545.629672174
1.0,11545.645657561
1.0,11545.662521078
1.0,11545.679699306
1.0,11545.696335632
1.0,11545.712709759
1.0,11545.729187452
1.0,11545.74591057
1.0,11545.76272595
1.0,11545.779454538
1.0,11545.795798033
1.0,11545.812307453
1.0,11545.829094753
1.0,11545.845715398
1.0,11545.862308328
1.0,11545.879008472
1.0,11545.895695122
1.0,11545.912449967
1.0,11545.929235443
1.0,11545.945659166
1.0,11545.962293304
1.0,11545.979060547
1.0,11545.995710366
1.0,11546.012345597
1.0,11546.036636384
1.0,11546.045907799
1.0,11546.062536102
1.0,11546.078972588
1.0,11546.095781404
1.0,11546.112016955
1.0,11546.128822854
1.0,11546.145656102
1.0,11546.162583072
1.0,11546.178967045
1.0,11546.195846972
1.0,11546.212367332
1.0,11546.228780843
1.0,11546.245325272
1.0,11546.262216139
1.0,11546.279256521
1.0,11546.295621896
1.0,11546.312303077
1.0,11546.328842765
1.0,11546.345759888
1.0,11546.362293741
1.0,11546.378926056
1.0,11546.396191441
1.0,11546.412132337
1.0,11546.428818988
1.0,11546.445481935
1.0,11546.462032928
1.0,11546.479288831
1.0,11546.495491562
1.0,11546.511751547
1.0,11546.528822197
1.0,11546.545075253
1.0,11546.56194971
1.0,11546.578479916
1.0,11546.594797884
1.0,11546.611770802
1.0,11546.628321065
1.0,11546.645131704
1.0,11546.662410217
1.0,11546.678453222
1.0,11546.695086631
1.0,11546.711679926
1.0,11546.728453733
1.0,11546.744856304
1.0,11546.761750818
1.0,11546.778447679
1.0,11546.794814513
1.0,11546.811609106
1.0,11546.828242515
1.0,11546.845038203
1.0,11546.861410141
1.0,11546.878249954
1.0,11546.894802041
1.0,11546.911494162
1.0,11546.928071046
1.0,11546.944818597
1.0,11546.961435231
1.0,11546.978058793
1.0,11546.994986857
1.0,11547.011621724
1.0,11547.0844423
1.0,11547.087028187
1.0,11547.094788767
1.0,11547.111031977
1.0,11547.127645328
1.0,11547.144745882
1.0,11547.160915063
1.0,11547.17779426
1.0,11547.194335772
1.0,11547.211072747
1.0,11547.227766327
1.0,11547.244491632
1.0,11547.26113197
1.0,11547.277834301
1.0,11547.294525328
1.0,11547.310921335
1.0,11547.327846117
1.0,11547.344877747
1.0,11547.361304751
1.0,11547.378191242
1.0,11547.393977883
1.0,11547.411040875
1.0,11547.427309247
1.0,11547.44480401
1.0,11547.46082477
1.0,11547.477543147
1.0,11547.494791393
1.0,11547.510990477
1.0,11547.527533812
1.0,11547.544398422
1.0,11547.560843296
1.0,11547.577555838
1.0,11547.593947105
1.0,11547.611013379
1.0,11547.627213192
1.0,11547.644419136
1.0,11547.660689331
1.0,11547.677401509
1.0,11547.694165835
1.0,11547.710696041
1.0,11547.727310487
1.0,11547.744174003
1.0,11547.760886546
1.0,11547.777598723
1.0,11547.794219733
1.0,11547.810419547
1.0,11547.827201742
1.0,11547.844265463
1.0,11547.860977641
1.0,11547.876941877
1.0,11547.893785701
1.0,11547.910440625
1.0,11547.927417919
1.0,11547.944616204
1.0,11547.960613261
1.0,11547.977258339
1.0,11547.993779429
1.0,11548.010228313
1.0,11548.026596605
1.0,11548.044238331
1.0,11548.068224982
1.0,11548.077151782
1.0,11548.093883652
1.0,11548.110179739
1.0,11548.127151928
1.0,11548.143934487
1.0,11548.160361491
1.0,11548.177055435
1.0,11548.194016319
1.0,11548.210219415
