P7,P4,Cz,Pz,P3,P8,O1,O2,T8,F8,C4,F4,Fp2,Fz,C3,F3,Fp1,T7,F7,Oz,PO3,AF3,FC5,FC1,CP5,CP1,CP2,CP6,AF4,FC2,FC6,PO4,Timestamp
-31015.630859375,14247.8720703125,23224.6953125,1685.321044921875,27000.814453125,-6325.9072265625,-58370.48046875,-52854.9921875,20587.94140625,-291.06201171875,10600.859375,17423.58203125,-23556.369140625,44814.41796875,-400000.0625,20704.931640625,10790.05078125,-30807.017578125,5453.0048828125,-16528.3203125,36908.3828125,16073.62890625,27341.806640625,-23079.287109375,-4010.6708984375,35476.33984375,-400000.0625,11494.900390625,37314.1484375,-25387.67578125,15609.193359375,2547.739013671875,11180.581466365
-31024.9140625,14243.8359375,23190.310546875,1684.8310546875,26988.330078125,-6345.35302734375,-58376.98828125,-52866.29296875,20571.453125,-332.34600830078125,10594.34375,17390.025390625,-23561.529296875,44799.625,-400000.0625,20691.013671875,10829.88671875,-30818.984375,5424.8427734375,-16540.16796875,36898.5625,16055.98828125,27360.81640625,-23110.431640625,-4027.506103515625,35464.40234375,-400000.0625,11479.6396484375,37293.4765625,-25411.53515625,15593.8525390625,2524.26806640625,11180.583466365
-31045.484375,14226.5498046875,23153.111328125,1671.0789794921875,26962.6953125,-6373.60693359375,-58396.91015625,-52889.171875,20550.060546875,-372.135009765625,10576.4326171875,17369.77734375,-23538.8203125,44805.66015625,-400000.0625,20676.814453125,10887.970703125,-30834.341796875,5427.06298828125,-16562.78515625,36883.296875,16047.638671875,27392.408203125,-23118.287109375,-4058.300048828125,35445.7578125,-400000.0625,11460.2822265625,37285.70703125,-25445.669921875,15597.4521484375,2490.0029296875,11180.585466364999
-31036.71875,14229.96484375,23185.98828125,1669.4210205078125,26973.873046875,-6356.2421875,-58391.0390625,-52878.46484375,20565.021484375,-333.2869873046875,10580.5927734375,17398.2578125,-23521.21875,44821.83203125,-400000.0625,20688.361328125,10873.6064453125,-30822.01953125,5457.51708984375,-16552.87109375,36890.99609375,16063.404296875,27384.095703125,-23092.20703125,-4040.861083984375,35454.27734375,-400000.0625,11472.9619140625,37302.6640625,-25422.056640625,15613.0458984375,2512.825927734375,11180.587466365
-31023.501953125,14239.890625,23212.35546875,1677.001953125,26990.044921875,-6336.61083984375,-58378.41796875,-52863.8046875,20579.654296875,-304.3290100097656,10592.455078125,17407.65625,-23538.341796875,44814.26171875,-400000.0625,20696.90625,10831.3642578125,-30811.30078125,5455.97119140625,-16538.009765625,36898.49609375,16066.8369140625,27360.630859375,-23092.12890625,-4019.787109375,35463.6171875,-400000.0625,11484.3759765625,37305.23828125,-25397.0234375,15609.7265625,2538.089111328125,11180.589466365
-31026.1640625,14240.220703125,23191.212890625,1679.885986328125,26984.54296875,-6347.5390625,-58380.29296875,-52868.90234375,20571.3203125,-330.49200439453125,10590.8525390625,17387.994140625,-23538.4921875,44809.484375,-400000.0625,20693.091796875,10855.744140625,-30814.3515625,5443.9677734375,-16544.494140625,36896.2890625,16059.48828125,27376.982421875,-23107.98828125,-4030.257080078125,35460.28125,-400000.0625,11478.1220703125,37297.39453125,-25410.224609375,15605.515625,2524.389892578125,11180.591466365
-31040.08203125,14230.9736328125,23142.24609375,1676.9439697265625,26962.388671875,-6379.0810546875,-58394.734375,-52889.26171875,20549.755859375,-388.0539855957031,10579.4169921875,17364.052734375,-23510.23828125,44822.39453125,-400000.0625,20683.6640625,10926.3642578125,-30824.640625,5443.7080078125,-16565.626953125,36889.03515625,16054.4853515625,27421.3984375,-23114.580078125,-4064.032958984375,35448.02734375,-400000.0625,11463.353515625,37294.98046875,-25451.701171875,15617.404296875,2482.9541015625,11180.593466365
-31063.359375,14210.251953125,23102.46875,1662.1710205078125,26932.6796875,-6414.68115234375,-58418.4375,-52918.78125,20525.65625,-433.864990234375,10558.505859375,17357.158203125,-23471.662109375,44847.3515625,-400000.0625,20675.248046875,10988.2490234375,-30838.193359375,5464.08984375,-16595.01953125,36877.4296875,16056.443359375,27460.689453125,-23098.326171875,-4102.35791015625,35431.5390625,-400000.0625,11446.1376953125,37303.07421875,-25494.14453125,15641.138671875,2437.93408203125,11180.595466364999
-31053.310546875,14213.7646484375,23150.955078125,1660.1719970703125,26948.138671875,-6390.39306640625,-58410.3203125,-52905.3984375,20547.953125,-376.20001220703125,10565.23828125,17403.98828125,-23462.373046875,44869.1796875,-400000.0625,20696.0234375,10941.0712890625,-30819.431640625,5504.783203125,-16580.9453125,36890.5546875,16081.775390625,27436.123046875,-23053.8671875,-4077.7109375,35445.59765625,-400000.0625,11464.1708984375,37331.98046875,-25461.703125,15662.22265625,2468.623046875,11180.597466365
-31032.291015625,14227.9521484375,23205.349609375,1668.7490234375,26975.724609375,-6353.77685546875,-58391.09765625,-52879.5546875,20576.75390625,-311.6759948730469,10581.9560546875,17432.068359375,-23503.7421875,44854.2109375,-400000.0625,20712.779296875,10843.4697265625,-30802.9296875,5499.53515625,-16554.048828125,36904.2890625,16088.73828125,27379.265625,-23047.626953125,-4039.863037109375,35464.359375,-400000.0625,11484.697265625,37335.9453125,-25415.28125,15648.9912109375,2516.30908203125,11180.599466365
-31022.228515625,14237.958984375,23223.517578125,1676.3489990234375,26990.099609375,-6336.0380859375,-58378.8125,-52865.76953125,20587.18359375,-289.7929992675781,10592.529296875,17426.96484375,-23544.951171875,44828.66015625,-400000.0625,20715.03125,10803.12890625,-30798.794921875,5470.0400390625,-16540.0078125,36908.953125,16081.662109375,27351.498046875,-23069.97265625,-4021.06103515625,35471.53515625,-400000.0625,11489.7158203125,37321.74609375,-25395.177734375,15625.6474609375,2538.217041015625,11180.601466365
-31028.0546875,14236.740234375,23194.40234375,1679.0350341796875,26980.2109375,-6350.2568359375,-58382.0625,-52872.21484375,20574.46484375,-325.4949951171875,10590.0546875,17398.34765625,-23549.19921875,44815.56640625,-400000.0625,20705.435546875,10846.40234375,-30807.712890625,5444.11083984375,-16548.10546875,36903.6328125,16068.6162109375,27375.064453125,-23097.13671875,-4035.863037109375,35464.0,-400000.0625,11479.521484375,37304.83984375,-25415.984375,15614.798828125,2518.639892578125,11180.603466364999
-31031.44921875,14237.98046875,23174.14453125,1683.0140380859375,26975.16796875,-6361.740234375,-58385.4765625,-52877.78515625,20568.830078125,-350.3689880371094,10588.55078125,17394.86328125,-23515.841796875,44834.24609375,-400000.0625,20706.388671875,10911.8134765625,-30808.404296875,5454.98193359375,-16555.150390625,36904.1328125,16073.9951171875,27418.35546875,-23090.935546875,-4048.010009765625,35462.91796875,-400000.0625,11476.7265625,37312.5390625,-25433.564453125,15631.859375,2501.343994140625,11180.605466365
-31024.0078125,14242.5048828125,23206.94921875,1684.199951171875,26987.005859375,-6343.796875,-58377.8046875,-52865.921875,20584.259765625,-312.3160095214844,10593.7939453125,17421.2421875,-23506.673828125,44846.515625,-400000.0625,20717.3984375,10888.669921875,-30798.515625,5475.55908203125,-16543.36328125,36911.43359375,16086.5947265625,27406.0546875,-23065.873046875,-4029.1630859375,35472.0390625,-400000.0625,11489.8720703125,37327.23046875,-25407.12890625,15642.1484375,2525.35498046875,11180.607466365
-31019.6328125,14241.572265625,23222.900390625,1681.239013671875,26993.982421875,-6331.77587890625,-58374.703125,-52859.76953125,20588.72265625,-292.510009765625,10596.4306640625,17420.15625,-23535.705078125,44827.765625,-400000.0625,20717.30859375,10836.8056640625,-30798.552734375,5462.41796875,-16537.68359375,36910.33203125,16077.5068359375,27370.27734375,-23074.537109375,-4016.7451171875,35473.3671875,-400000.0625,11491.6689453125,37317.48046875,-25390.49609375,15626.09765625,2542.06298828125,11180.609466365
-31028.103515625,14238.7353515625,23195.296875,1681.5250244140625,26985.568359375,-6345.92822265625,-58380.546875,-52868.88671875,20576.556640625,-323.7829895019531,10591.646484375,17394.998046875,-23545.27734375,44817.11328125,-400000.0625,20708.361328125,10858.3291015625,-30806.888671875,5445.69921875,-16547.072265625,36903.14453125,16062.8193359375,27379.3203125,-23096.70703125,-4030.069091796875,35465.8203125,-400000.0625,11480.416015625,37303.6328125,-25407.626953125,15616.9599609375,2525.068115234375,11180.611466365
-31039.013671875,14237.205078125,23152.869140625,1684.8499755859375,26970.03515625,-6372.115234375,-58389.23828125,-52882.83984375,20559.845703125,-377.28900146484375,10587.6884765625,17373.068359375,-23514.201171875,44831.453125,-400000.0625,20703.52734375,10930.91796875,-30814.267578125,5451.81005859375,-16562.625,36899.5546875,16059.876953125,27425.1953125,-23103.865234375,-4056.64111328125,35457.10546875,-400000.0625,11469.9541015625,37304.484375,-25442.537109375,15633.15625,2489.410888671875,11180.613466365
-31050.3515625,14231.404296875,23123.052734375,1682.593017578125,26952.748046875,-6394.8671875,-58399.78515625,-52898.86328125,20548.12109375,-414.7200012207031,10580.623046875,17372.73046875,-23464.98828125,44861.8125,-400000.0625,20705.10546875,10996.427734375,-30817.26171875,5482.93505859375,-16578.171875,36897.7734375,16067.158203125,27469.017578125,-23087.958984375,-4082.326904296875,35450.61328125,-400000.0625,11464.6611328125,37320.109375,-25473.802734375,15662.283203125,2457.23095703125,11180.615466365
-31046.4921875,14227.880859375,23162.73046875,1674.5789794921875,26960.712890625,-6378.68798828125,-58397.640625,-52892.61328125,20562.58984375,-366.8609924316406,10578.3828125,17408.21484375,-23461.056640625,44873.7890625,-400000.0625,20715.001953125,10944.1201171875,-30808.001953125,5515.86181640625,-16570.80859375,36901.359375,16081.4677734375,27434.822265625,-23058.234375,-4066.006103515625,35457.328125,-400000.0625,11475.3466796875,37338.4609375,-25449.6484375,15672.890625,2480.097900390625,11180.617466365
-31023.357421875,14244.083984375,23218.751953125,1684.7159423828125,26991.4296875,-6340.36376953125,-58376.0390625,-52864.1484375,20591.34765625,-300.5190124511719,10596.7578125,17435.26953125,-23496.61328125,44861.30859375,-400000.0625,20731.650390625,10856.3212890625,-30788.4453125,5517.9580078125,-16543.560546875,36917.06640625,16090.34765625,27382.697265625,-23050.38671875,-4025.68798828125,35477.23828125,-400000.0625,11497.166015625,37346.71484375,-25400.921875,15662.4287109375,2529.85400390625,11180.619466365
-31011.224609375,14255.8427734375,23238.255859375,1694.052978515625,27007.703125,-6320.6982421875,-58362.05078125,-52848.078125,20603.134765625,-278.19000244140625,10609.2470703125,17430.33984375,-23533.462890625,44837.671875,-400000.0625,20733.7421875,10819.94140625,-30782.287109375,5492.3779296875,-16527.275390625,36922.95703125,16081.2958984375,27356.71875,-23068.693359375,-4004.98291015625,35486.38671875,-400000.0625,11504.3369140625,37334.23828125,-25377.8125,15640.8994140625,2553.90087890625,11180.621466364999
-31023.982421875,14247.1025390625,23200.3125,1689.635009765625,26990.298828125,-6342.92822265625,-58374.16796875,-52863.1875,20582.5234375,-323.4989929199219,10599.13671875,17392.841796875,-23545.97265625,44818.0390625,-400000.0625,20715.833984375,10855.4248046875,-30798.96875,5459.4072265625,-16542.025390625,36910.07421875,16058.419921875,27373.509765625,-23103.130859375,-4027.258056640625,35472.23046875,-400000.0625,11484.9306640625,37310.21875,-25404.58984375,15620.6640625,2526.27197265625,11180.623466365
-31035.224609375,14240.201171875,23173.677734375,1686.5240478515625,26976.21875,-6362.7431640625,-58384.140625,-52876.38671875,20567.0859375,-356.9289855957031,10591.2890625,17380.529296875,-23517.685546875,44831.875,-400000.0625,20709.734375,10918.1123046875,-30806.689453125,5466.97314453125,-16556.212890625,36904.078125,16055.796875,27413.91796875,-23105.34375,-4046.8701171875,35462.96875,-400000.0625,11473.505859375,37310.7890625,-25428.068359375,15631.3017578125,2501.700927734375,11180.625466365
-31027.693359375,14242.380859375,23204.263671875,1684.76904296875,26988.552734375,-6346.22314453125,-58378.63671875,-52866.8515625,20580.330078125,-322.08099365234375,10595.416015625,17404.724609375,-23508.84765625,44843.125,-400000.0625,20718.32421875,10892.2001953125,-30796.232421875,5488.5927734375,-16546.833984375,36910.06640625,16067.6611328125,27399.86328125,-23083.78125,-4030.89404296875,35470.2734375,-400000.0625,11484.0048828125,37325.109375,-25405.177734375,15640.3671875,2523.90087890625,11180.627466365
-31023.015625,14245.849609375,23222.943359375,1684.531982421875,26995.966796875,-6333.673828125,-58374.11328125,-52859.08203125,20587.53125,-299.82000732421875,10599.0029296875,17406.615234375,-23535.294921875,44826.5859375,-400000.0625,20718.119140625,10839.5673828125,-30793.966796875,5476.5068359375,-16538.609375,36908.26953125,16062.7255859375,27367.96484375,-23091.39453125,-4017.739990234375,35471.65234375,-400000.0625,11486.9404296875,37317.77734375,-25386.87109375,15624.4453125,2542.06201171875,11180.629466365
-31029.65234375,14242.18359375,23197.0625,1683.8399658203125,26986.318359375,-6347.7568359375,-58379.578125,-52868.5390625,20574.22265625,-330.114013671875,10594.3046875,17384.361328125,-23541.099609375,44814.74609375,-400000.0625,20709.0390625,10862.1298828125,-30805.23828125,5457.625,-16547.904296875,36900.49609375,16051.6201171875,27380.38671875,-23112.58203125,-4030.958984375,35464.0078125,-400000.0625,11476.705078125,37304.6640625,-25404.35546875,15613.1630859375,2524.68505859375,11180.631466365
-31045.853515625,14231.5380859375,23147.947265625,1680.2120361328125,26963.25,-6379.2041015625,-58393.90625,-52890.27734375,20550.318359375,-389.0799865722656,10581.75,17360.92578125,-23515.041015625,44825.734375,-400000.0625,20699.01953125,10932.0810546875,-30821.5859375,5453.43017578125,-16571.81640625,36890.9921875,16046.3564453125,27423.865234375,-23121.53515625,-4064.59912109375,35449.515625,-400000.0625,11460.490234375,37300.69921875,-25446.33203125,15621.8525390625,2482.634033203125,11180.633466365
-31052.5234375,14229.6025390625,23123.861328125,1683.54296875,26951.515625,-6398.33203125,-58401.06640625,-52901.6953125,20543.4140625,-420.5469970703125,10578.6123046875,17368.775390625,-23464.427734375,44862.56640625,-400000.0625,20704.08203125,11001.1259765625,-30819.654296875,5482.8271484375,-16584.6953125,36893.4921875,16063.07421875,27473.052734375,-23096.861328125,-4085.427978515625,35448.87109375,-400000.0625,11459.1083984375,37320.71875,-25472.677734375,15653.6494140625,2455.56005859375,11180.635466365
-31036.921875,14239.5673828125,23174.736328125,1689.89501953125,26973.79296875,-6367.39404296875,-58387.16015625,-52883.00390625,20569.658203125,-359.7229919433594,10590.2236328125,17417.376953125,-23453.490234375,44883.90625,-400000.0625,20726.63671875,10949.580078125,-30798.4453125,5519.19091796875,-16564.26171875,36910.6171875,16091.3466796875,27449.173828125,-23055.455078125,-4056.193115234375,35467.38671875,-400000.0625,11481.50390625,37349.52734375,-25435.458984375,15673.1845703125,2492.3310546875,11180.637466365
-31026.35546875,14244.21484375,23217.11328125,1687.6610107421875,26990.416015625,-6339.916015625,-58377.4453125,-52867.16796875,20586.345703125,-305.5429992675781,10597.33203125,17432.34765625,-23504.736328125,44857.48828125,-400000.0625,20732.00390625,10845.4599609375,-30793.357421875,5504.13916015625,-16547.658203125,36912.19140625,16088.5830078125,27383.26171875,-23059.64453125,-4028.43408203125,35474.6640625,-400000.0625,11491.107421875,37342.60546875,-25399.84375,15649.60546875,2528.85498046875,11180.639466364999
-31020.392578125,14249.720703125,23231.6484375,1689.5030517578125,27000.783203125,-6325.80322265625,-58369.671875,-52857.1875,20593.359375,-287.36199951171875,10602.7119140625,17425.818359375,-23547.3515625,44831.28515625,-400000.0625,20729.517578125,10809.1025390625,-30793.65234375,5474.34521484375,-16537.451171875,36910.5546875,16077.7314453125,27355.890625,-23080.248046875,-4013.114990234375,35477.60546875,-400000.0625,11491.953125,37326.8828125,-25383.466796875,15625.0576171875,2546.302001953125,11180.641466365
-31023.693359375,14251.2216796875,23203.453125,1693.2769775390625,26994.078125,-6339.6611328125,-58371.91015625,-52862.26953125,20582.837890625,-322.010009765625,10602.3896484375,17400.2890625,-23552.56640625,44821.25390625,-400000.0625,20721.12109375,10851.0849609375,-30802.3515625,5448.2470703125,-16543.9140625,36905.921875,16064.373046875,27378.810546875,-23106.55078125,-4025.743896484375,35471.26171875,-400000.0625,11482.16796875,37311.5859375,-25401.38671875,15615.080078125,2529.85205078125,11180.643466365
-31039.8359375,14238.0048828125,23171.61328125,1684.31201171875,26973.380859375,-6364.47802734375,-58387.36328125,-52881.7265625,20564.095703125,-360.43798828125,10588.935546875,17383.654296875,-23529.6328125,44829.40625,-400000.0625,20709.87890625,10909.40234375,-30815.546875,5447.76806640625,-16564.2578125,36893.3046875,16058.029296875,27413.44140625,-23110.505859375,-4051.048095703125,35456.95703125,-400000.0625,11468.537109375,37309.0703125,-25430.84375,15620.70703125,2499.95703125,11180.645466365
-31033.373046875,14239.5439453125,23203.130859375,1683.927978515625,26984.142578125,-6348.0498046875,-58382.18359375,-52872.56640625,20575.9921875,-324.447998046875,10591.8671875,17409.501953125,-23516.35546875,44842.37109375,-400000.0625,20720.06640625,10890.9775390625,-30806.419921875,5471.44921875,-16553.29296875,36899.625,16071.85546875,27404.48828125,-23084.181640625,-4035.300048828125,35464.94140625,-400000.0625,11480.341796875,37324.21484375,-25407.955078125,15632.8115234375,2521.261962890625,11180.647466365
-31018.08203125,14251.3515625,23229.361328125,1691.7960205078125,27002.275390625,-6326.35888671875,-58368.62109375,-52857.24609375,20591.435546875,-294.1969909667969,10604.634765625,17420.560546875,-23532.52734375,44836.29296875,-400000.0625,20727.537109375,10845.8984375,-30795.078125,5466.24609375,-16535.80859375,36909.015625,16075.302734375,27379.787109375,-23084.064453125,-4012.958984375,35476.07421875,-400000.0625,11492.1328125,37326.8515625,-25381.1640625,15625.6728515625,2547.426025390625,11180.649466365
-31021.779296875,14251.2041015625,23208.099609375,1695.2099609375,26996.685546875,-6337.07080078125,-58370.7109375,-52860.40625,20582.138671875,-322.47698974609375,10603.865234375,17399.037109375,-23536.78125,44827.7109375,-400000.0625,20719.98828125,10866.6298828125,-30800.90234375,5447.31396484375,-16540.705078125,36904.78125,16065.6806640625,27391.119140625,-23104.42578125,-4023.197998046875,35470.53515625,-400000.0625,11485.533203125,37315.97265625,-25394.865234375,15618.3466796875,2534.306884765625,11180.651466365
-31032.08984375,14248.412109375,23166.435546875,1699.0040283203125,26980.240234375,-6360.93603515625,-58378.28515625,-52873.39453125,20566.5,-374.8680114746094,10598.7109375,17379.716796875,-23509.82421875,44841.88671875,-400000.0625,20714.369140625,10934.546875,-30806.375,5446.375,-16554.787109375,36903.1015625,16064.77734375,27436.826171875,-23109.935546875,-4049.285888671875,35464.5234375,-400000.0625,11476.123046875,37316.6171875,-25427.146484375,15632.0537109375,2499.613037109375,11180.653466365
-31049.978515625,14235.2548828125,23130.08984375,1691.6259765625,26956.73828125,-6388.9677734375,-58394.96484375,-52894.63671875,20549.3203125,-418.5840148925781,10585.4521484375,17373.412109375,-23474.27734375,44866.765625,-400000.0625,20707.4453125,10994.67578125,-30814.59765625,5465.8662109375,-16577.52734375,36896.59375,16070.38671875,27475.90625,-23097.904296875,-4081.844970703125,35454.02734375,-400000.0625,11465.4169921875,37324.984375,-25466.146484375,15653.06640625,2460.85791015625,11180.655466365
-31044.150390625,14236.6982421875,23171.08984375,1686.1390380859375,26968.27734375,-6369.57177734375,-58389.70703125,-52885.171875,20566.642578125,-368.4630126953125,10588.09765625,17413.162109375,-23470.26171875,44882.32421875,-400000.0625,20720.978515625,10946.943359375,-30802.279296875,5498.7412109375,-16568.15234375,36904.859375,16089.421875,27447.056640625,-23062.6171875,-4062.14111328125,35463.41796875,-400000.0625,11478.78125,37347.45703125,-25439.109375,15668.466796875,2487.801025390625,11180.657466364999
-31027.14453125,14247.5234375,23220.732421875,1691.010986328125,26993.7265625,-6336.740234375,-58375.4140625,-52864.1484375,20590.36328125,-309.12799072265625,10601.3583984375,17434.41015625,-23516.484375,44861.03125,-400000.0625,20730.783203125,10845.23828125,-30790.90625,5489.39306640625,-16545.060546875,36913.4375,16091.5791015625,27385.49609375,-23061.138671875,-4027.0009765625,35477.64453125,-400000.0625,11495.98828125,37347.70703125,-25395.0625,15650.14453125,2530.948974609375,11180.659466365
-31022.580078125,14252.2607421875,23234.822265625,1693.593017578125,27002.904296875,-6324.2158203125,-58368.2109375,-52854.6171875,20595.88671875,-292.1700134277344,10606.2783203125,17424.326171875,-23556.390625,44827.58984375,-400000.0625,20725.966796875,10801.4970703125,-30792.181640625,5457.7978515625,-16536.224609375,36911.96484375,16077.447265625,27353.28515625,-23086.064453125,-4013.35205078125,35479.0859375,-400000.0625,11496.8359375,37328.73828125,-25379.1953125,15621.33203125,2548.597900390625,11180.661466365
-31027.359375,14251.294921875,23205.765625,1696.4820556640625,26994.546875,-6336.7451171875,-58370.625,-52860.62890625,20584.728515625,-327.2770080566406,10604.177734375,17395.275390625,-23560.2109375,44814.5078125,-400000.0625,20715.349609375,10839.2236328125,-30799.591796875,5433.86376953125,-16544.013671875,36905.61328125,16063.44140625,27372.82421875,-23114.14453125,-4026.260986328125,35472.046875,-400000.0625,11486.5703125,37310.64453125,-25398.87890625,15608.7607421875,2530.291015625,11180.663466365
-31050.0546875,14232.91796875,23166.068359375,1680.8050537109375,26968.498046875,-6367.13623046875,-58391.58203125,-52884.89453125,20560.779296875,-371.9779968261719,10583.7060546875,17371.326171875,-23541.666015625,44814.20703125,-400000.0625,20697.04296875,10892.484375,-30817.568359375,5428.68505859375,-16569.947265625,36888.1484375,16049.435546875,27399.78125,-23129.498046875,-4056.531005859375,35452.20703125,-400000.0625,11464.1787109375,37297.984375,-25432.7578125,15607.478515625,2493.72705078125,11180.665466365
-31041.060546875,14238.9169921875,23200.14453125,1683.112060546875,26983.091796875,-6347.7880859375,-58382.1640625,-52872.16015625,20577.201171875,-333.1730041503906,10591.7451171875,17399.130859375,-23522.68359375,44829.58984375,-400000.0625,20711.08984375,10879.0771484375,-30803.349609375,5459.55322265625,-16556.18359375,36898.46484375,16066.19921875,27395.146484375,-23102.275390625,-4037.64697265625,35463.3046875,-400000.0625,11478.861328125,37316.625,-25405.7421875,15623.4990234375,2519.00390625,11180.667466365
-31023.14453125,14252.544921875,23230.99609375,1694.5810546875,27003.1796875,-6322.5419921875,-58365.7578125,-52852.0859375,20595.79296875,-299.69000244140625,10606.931640625,17411.81640625,-23537.37890625,44825.2890625,-400000.0625,20722.474609375,10834.4765625,-30789.060546875,5461.39892578125,-16535.23046875,36911.14453125,16071.908203125,27372.0390625,-23097.017578125,-4011.01708984375,35477.640625,-400000.0625,11495.087890625,37321.14453125,-25375.47265625,15619.345703125,2550.215087890625,11180.669466365
-31028.4765625,14249.6142578125,23205.767578125,1693.3929443359375,26994.62109375,-6336.240234375,-58372.140625,-52861.2890625,20584.38671875,-328.5880126953125,10602.1669921875,17388.98046875,-23545.76953125,44813.29296875,-400000.0625,20711.814453125,10853.1728515625,-30795.87109375,5440.35888671875,-16544.447265625,36903.8671875,16058.25,27381.84375,-23116.26171875,-4024.422119140625,35469.33984375,-400000.0625,11486.63671875,37307.96875,-25392.685546875,15609.548828125,2533.18505859375,11180.671466365
-31034.818359375,14250.2880859375,23166.234375,1700.5450439453125,26981.63671875,-6358.31884765625,-58377.83984375,-52872.44921875,20571.291015625,-378.5,10600.73828125,17372.83984375,-23515.9609375,44830.57421875,-400000.0625,20708.6796875,10928.4541015625,-30798.5703125,5442.56396484375,-16557.28125,36903.6796875,16060.8427734375,27432.357421875,-23117.880859375,-4048.69189453125,35466.0703125,-400000.0625,11481.41796875,37313.1484375,-25423.70703125,15626.818359375,2502.3779296875,11180.673466365
-31048.556640625,14242.2529296875,23132.095703125,1698.2569580078125,26962.068359375,-6384.4130859375,-58390.9765625,-52891.20703125,20555.552734375,-419.0360107421875,10591.4619140625,17369.302734375,-23475.505859375,44857.75,-400000.0625,20707.638671875,10989.9609375,-30803.546875,5463.59814453125,-16576.5390625,36900.68359375,16067.3564453125,27474.33203125,-23104.1328125,-4077.301025390625,35458.7890625,-400000.0625,11473.4033203125,37326.04296875,-25457.146484375,15652.734375,2467.68603515625,11180.675466364999
-31039.294921875,14245.39453125,23175.54296875,1695.7060546875,26975.748046875,-6363.1650390625,-58384.01171875,-52880.06640625,20573.806640625,-368.3890075683594,10595.984375,17410.50390625,-23469.3671875,44875.53515625,-400000.0625,20723.431640625,10939.9765625,-30787.982421875,5500.07421875,-16563.173828125,36910.15234375,16087.646484375,27446.30078125,-23068.146484375,-4055.923095703125,35470.73046875,-400000.0625,11488.658203125,37349.2265625,-25429.060546875,15667.4482421875,2493.76708984375,11180.677466365
-31023.55859375,14254.41796875,23223.921875,1698.5040283203125,26998.642578125,-6331.47509765625,-58368.23828125,-52859.50390625,20596.76171875,-309.1340026855469,10607.0810546875,17431.541015625,-23514.701171875,44854.421875,-400000.0625,20732.857421875,10839.0078125,-30776.390625,5495.93896484375,-16541.044921875,36917.94140625,16089.5634765625,27384.806640625,-23067.607421875,-4022.7548828125,35483.19921875,-400000.0625,11503.064453125,37348.44140625,-25388.46484375,15648.666015625,2536.068115234375,11180.679466365
-31018.650390625,14257.2333984375,23236.654296875,1699.1070556640625,27006.3671875,-6318.5791015625,-58362.18359375,-52851.234375,20601.181640625,-293.614013671875,10610.7998046875,17421.03515625,-23557.412109375,44824.37890625,-400000.0625,20727.6484375,10798.54296875,-30778.0390625,5468.81298828125,-16534.7890625,36915.94921875,16075.7099609375,27353.63671875,-23093.255859375,-4009.721923828125,35483.0625,-400000.0625,11504.724609375,37329.96484375,-25372.806640625,15620.2236328125,2553.285888671875,11180.681466365
-31024.162109375,14255.724609375,23207.865234375,1700.9019775390625,26997.93359375,-6331.94384765625,-58365.83203125,-52858.52734375,20588.06640625,-328.41900634765625,10608.642578125,17392.76953125,-23560.6953125,44811.73828125,-400000.0625,20717.638671875,10840.8603515625,-30784.869140625,5449.88818359375,-16543.73046875,36908.64453125,16062.52734375,27376.17578125,-23115.4296875,-4024.033935546875,35476.359375,-400000.0625,11495.3779296875,37314.78515625,-25391.5234375,15609.3447265625,2534.1240234375,11180.683466365
-31037.322265625,14245.580078125,23176.958984375,1693.7449951171875,26980.294921875,-6354.65576171875,-58379.53515625,-52875.30859375,20571.44140625,-363.8370056152344,10597.5224609375,17378.701171875,-23532.23046875,44822.34765625,-400000.0625,20707.9453125,10905.1435546875,-30795.361328125,5456.72705078125,-16559.87109375,36898.73046875,16059.859375,27412.521484375,-23115.001953125,-4047.280029296875,35464.78515625,-400000.0625,11483.2138671875,37313.02734375,-25418.91796875,15617.64453125,2504.492919921875,11180.685466365
-31034.71484375,14243.2568359375,23203.44140625,1687.9720458984375,26986.1640625,-6342.908203125,-58378.58984375,-52870.51953125,20579.8984375,-332.95001220703125,10597.142578125,17400.13671875,-23520.662109375,44833.16015625,-400000.0625,20715.3046875,10886.791015625,-30788.78515625,5479.60693359375,-16554.28515625,36901.47265625,16069.625,27401.904296875,-23093.072265625,-4035.114013671875,35468.09765625,-400000.0625,11489.974609375,37326.046875,-25400.865234375,15626.703125,2521.681884765625,11180.687466365
-31020.5390625,14253.197265625,23231.63671875,1695.4000244140625,27003.74609375,-6321.98095703125,-58364.74609375,-52854.7890625,20594.63671875,-300.781005859375,10608.3427734375,17413.052734375,-23536.6484375,44825.73828125,-400000.0625,20725.580078125,10839.3408203125,-30777.79296875,5478.06298828125,-16537.392578125,36910.33203125,16074.275390625,27376.412109375,-23091.564453125,-4011.76708984375,35479.9765625,-400000.0625,11502.3388671875,37328.8671875,-25371.998046875,15621.4365234375,2549.134033203125,11180.689466365
-31020.337890625,14256.5263671875,23214.19140625,1701.093017578125,27002.16015625,-6328.51611328125,-58363.70703125,-52855.12109375,20589.98828125,-321.72900390625,10611.2685546875,17396.810546875,-23538.490234375,44822.46484375,-400000.0625,20724.814453125,10862.236328125,-30780.439453125,5464.57177734375,-16538.60546875,36910.80859375,16069.86328125,27393.59375,-23104.658203125,-4018.3779296875,35479.30078125,-400000.0625,11499.505859375,37322.33203125,-25380.013671875,15618.900390625,2540.862060546875,11180.691466365
