P7,P4,Cz,Pz,P3,P8,O1,O2,T8,F8,C4,F4,Fp2,Fz,C3,F3,Fp1,T7,F7,Oz,PO3,AF3,FC5,FC1,CP5,CP1,CP2,CP6,AF4,FC2,FC6,PO4,Timestamp
-31578.533203125,14542.4296875,22156.66796875,2475.93603515625,25271.064453125,-6456.19189453125,-59458.03125,-56485.5234375,22134.369140625,-2961.510986328125,7738.2451171875,18138.841796875,-25440.890625,44628.890625,-331341.8125,18959.763671875,9808.931640625,-34598.10546875,824.3820190429688,-5716.4560546875,37312.05859375,16219.3759765625,25832.271484375,-23453.5859375,-1927.4439697265625,35274.2421875,-373748.875,15328.9287109375,36136.82421875,-37716.48828125,14711.984375,-5301.09814453125,11059.655466365
-31592.47265625,14532.91796875,22115.630859375,2474.402099609375,25250.869140625,-6485.5927734375,-59470.4453125,-56503.15625,22113.62109375,-3013.4619140625,7729.046875,18120.7109375,-25393.38671875,44650.765625,-331367.40625,18951.248046875,9898.56640625,-34607.59375,841.3179931640625,-5734.93017578125,37313.05859375,16219.02734375,25887.59765625,-23453.009765625,-1959.0279541015625,35260.328125,-373778.0625,15318.4365234375,36140.5625,-37752.5390625,14733.7255859375,-5338.92919921875,11059.657466364999
-31599.11328125,14521.6328125,22117.15234375,2464.31298828125,25240.099609375,-6496.81201171875,-59482.73828125,-56514.82421875,22108.822265625,-3012.197998046875,7719.07080078125,18140.302734375,-25347.33984375,44685.6171875,-331381.875,18953.53125,9941.7802734375,-34605.7890625,884.1179809570312,-5745.91796875,37318.87890625,16237.142578125,25917.455078125,-23419.890625,-1971.781982421875,35254.44921875,-373792.875,15319.9775390625,36163.859375,-37760.27734375,14766.66796875,-5351.451171875,11059.659466365
-31571.732421875,14539.404296875,22176.5234375,2477.40087890625,25269.767578125,-6459.1201171875,-59460.98046875,-56487.68359375,22142.134765625,-2945.259033203125,7739.56103515625,18193.25,-25341.89453125,44709.2109375,-331352.65625,18983.55078125,9888.6767578125,-34574.703125,917.1069946289062,-5717.43994140625,37344.51171875,16269.5986328125,25898.2578125,-23378.091796875,-1933.89599609375,35280.578125,-373760.9375,15351.330078125,36198.58203125,-37713.5625,14789.640625,-5306.67822265625,11059.661466365
-31560.90625,14547.255859375,22202.28125,2481.998046875,25282.748046875,-6439.47119140625,-59450.1015625,-56473.94921875,22156.5859375,-2917.15087890625,7746.783203125,18204.00390625,-25376.57421875,44695.14453125,-331338.625,18989.962890625,9828.0166015625,-34565.359375,899.218994140625,-5702.85009765625,37351.21875,16270.0458984375,25864.865234375,-23383.69921875,-1915.052001953125,35288.890625,-373746.0625,15362.2822265625,36197.56640625,-37690.58984375,14775.9326171875,-5282.7578125,11059.663466365
-31563.19921875,14550.0498046875,22189.259765625,2486.173095703125,25281.28125,-6443.6630859375,-59449.96875,-56474.96484375,22151.44921875,-2932.47412109375,7748.15185546875,18185.08203125,-25402.453125,44672.08203125,-331343.21875,18981.857421875,9814.0009765625,-34571.42578125,869.77099609375,-5702.1279296875,37348.48828125,16253.853515625,25852.95703125,-23411.109375,-1917.426025390625,35283.43359375,-373751.46875,15356.9482421875,36180.46484375,-37694.21875,14754.0546875,-5287.89892578125,11059.665466365
-31583.76953125,14535.7900390625,22143.62890625,2476.6298828125,25258.072265625,-6471.30419921875,-59467.83203125,-56495.609375,22127.8046875,-2981.97509765625,7732.1982421875,18149.37890625,-25405.9765625,44658.4609375,-331372.03125,18960.373046875,9844.369140625,-34593.30859375,848.6179809570312,-5723.4208984375,37336.85546875,16232.2548828125,25862.912109375,-23439.9296875,-1947.157958984375,35260.796875,-373781.375,15334.759765625,36157.5546875,-37729.45703125,14736.361328125,-5323.22509765625,11059.667466365
-31583.5,14535.5732421875,22151.58203125,2476.302978515625,25259.91796875,-6465.34912109375,-59466.0546875,-56493.78125,22133.431640625,-2969.322998046875,7732.82080078125,18160.181640625,-25392.869140625,44671.1328125,-331372.4375,18963.857421875,9851.375,-34589.99609375,865.9409790039062,-5718.97998046875,37344.41015625,16240.9443359375,25868.919921875,-23424.927734375,-1942.2340087890625,35260.75390625,-373781.1875,15338.7216796875,36165.8984375,-37723.9609375,14745.0244140625,-5317.2822265625,11059.669466365
-31565.013671875,14546.98046875,22195.08984375,2483.81103515625,25281.51953125,-6432.9208984375,-59450.51171875,-56471.9609375,22157.3203125,-2919.089111328125,7746.22314453125,18184.630859375,-25418.197265625,44666.80859375,-331350.15625,18978.412109375,9787.6689453125,-34573.61328125,870.1259765625,-5695.78515625,37359.78125,16250.38671875,25836.8828125,-23410.91796875,-1912.112060546875,35274.4296875,-373756.03125,15354.3837890625,36174.56640625,-37686.01953125,14741.4755859375,-5278.22607421875,11059.671466365
-31566.611328125,14545.19921875,22193.896484375,2482.330078125,25282.06640625,-6430.64794921875,-59450.73046875,-56471.953125,22155.013671875,-2920.216064453125,7744.78076171875,18169.697265625,-25452.68359375,44644.53515625,-331350.875,18971.802734375,9761.4482421875,-34580.03515625,842.0499877929688,-5693.93505859375,37353.9921875,16235.7822265625,25815.9140625,-23432.787109375,-1909.5279541015625,35266.65625,-373756.9375,15347.615234375,36158.46484375,-37680.9921875,14719.51953125,-5273.5,11059.673466365
-31569.822265625,14546.154296875,22167.595703125,2485.818115234375,25274.951171875,-6443.498046875,-59454.79296875,-56477.49609375,22144.4921875,-2953.81591796875,7743.51904296875,18149.974609375,-25443.25,44646.28515625,-331362.09375,18965.82421875,9812.193359375,-34586.5234375,834.14599609375,-5700.166015625,37353.9453125,16229.2373046875,25847.798828125,-23448.576171875,-1923.197021484375,35257.4375,-373769.15625,15341.8779296875,36153.29296875,-37697.0390625,14721.73828125,-5292.27001953125,11059.675466364999
-31591.85546875,14527.6728515625,22117.029296875,2473.9609375,25246.439453125,-6484.22607421875,-59477.92578125,-56505.42578125,22114.607421875,-3013.91796875,7722.86083984375,18123.001953125,-25410.177734375,44659.53515625,-331397.8125,18947.4140625,9888.1416015625,-34605.76171875,842.051025390625,-5729.794921875,37345.49609375,16220.484375,25893.341796875,-23457.431640625,-1964.0999755859375,35233.953125,-373808.4375,15321.9404296875,36147.76171875,-37742.40234375,14734.94140625,-5339.64404296875,11059.677466365
-31594.169921875,14522.302734375,22124.201171875,2468.72705078125,25241.884765625,-6490.06689453125,-59483.3984375,-56511.91796875,22116.0234375,-3006.1708984375,7716.90380859375,18149.310546875,-25356.876953125,44698.640625,-331405.96875,18955.958984375,9935.71484375,-34598.62890625,889.3699951171875,-5734.94189453125,37355.26953125,16242.384765625,25925.32421875,-23419.962890625,-1971.072021484375,35231.53515625,-373818.25,15329.4716796875,36174.69140625,-37744.96484375,14772.560546875,-5346.5380859375,11059.679466365
-31570.314453125,14537.40234375,22180.47265625,2477.52197265625,25267.076171875,-6456.93505859375,-59463.59765625,-56488.7265625,22145.921875,-2943.318115234375,7734.30517578125,18197.373046875,-25355.400390625,44717.40625,-331380.71875,18981.99609375,9884.6728515625,-34572.15234375,918.958984375,-5710.2529296875,37376.640625,16268.90234375,25899.748046875,-23384.66796875,-1936.7889404296875,35252.3359375,-373788.09375,15357.46484375,36204.4140625,-37700.69140625,14791.341796875,-5304.93994140625,11059.681466365
-31560.744140625,14543.13671875,22202.818359375,2480.090087890625,25277.96484375,-6441.53515625,-59454.73828125,-56478.67578125,22156.580078125,-2918.325927734375,7741.076171875,18204.171875,-25390.904296875,44700.2734375,-331369.40625,18986.154296875,9824.3720703125,-34564.20703125,900.614990234375,-5698.7919921875,37381.171875,16266.0029296875,25864.4140625,-23393.3828125,-1920.0059814453125,35256.8828125,-373774.875,15364.7919921875,36199.12890625,-37680.2265625,14772.912109375,-5282.55615234375,11059.683466365
-31559.890625,14545.423828125,22190.85546875,2485.2119140625,25278.41015625,-6443.39990234375,-59452.5703125,-56475.98046875,22154.033203125,-2931.281982421875,7742.7138671875,18186.734375,-25416.43359375,44677.84765625,-331372.15625,18980.10546875,9802.7900390625,-34566.44140625,872.8829956054688,-5696.81689453125,37378.1484375,16250.498046875,25850.693359375,-23419.248046875,-1920.5179443359375,35252.19921875,-373777.03125,15361.0517578125,36180.625,-37682.51953125,14749.9306640625,-5284.6728515625,11059.685466365
-31575.828125,14536.716796875,22149.896484375,2481.155029296875,25260.609375,-6466.1279296875,-59466.34375,-56491.89453125,22133.478515625,-2977.388916015625,7731.4228515625,18155.591796875,-25414.3671875,44665.99609375,-331395.71875,18963.640625,9834.1484375,-34582.296875,854.7420043945312,-5711.744140625,37367.68359375,16232.2900390625,25863.3671875,-23449.779296875,-1946.0369873046875,35231.9296875,-373802.1875,15342.9775390625,36159.8125,-37712.21875,14734.8056640625,-5315.81494140625,11059.687466365
-31580.263671875,14533.5078125,22152.220703125,2476.91796875,25258.048828125,-6465.0830078125,-59469.578125,-56495.24609375,22133.634765625,-2971.802978515625,7727.42822265625,18161.021484375,-25407.388671875,44669.83203125,-331400.53125,18961.12109375,9838.927734375,-34584.27734375,861.9359741210938,-5713.09521484375,37366.30078125,16234.05078125,25862.4921875,-23445.8671875,-1946.345947265625,35221.640625,-373807.4375,15340.7861328125,36160.7421875,-37712.50390625,14736.8251953125,-5314.6689453125,11059.689466365
-31568.216796875,14538.87109375,22187.759765625,2478.430908203125,25274.837890625,-6440.333984375,-59458.90234375,-56479.74609375,22149.96875,-2926.1708984375,7734.80615234375,18179.06640625,-25436.345703125,44658.6796875,-331383.15625,18969.77734375,9779.19921875,-34575.48828125,859.2899780273438,-5695.9130859375,37369.6875,16236.35546875,25822.80859375,-23437.7578125,-1920.7960205078125,35224.91015625,-373786.25,15350.3046875,36161.71484375,-37678.80859375,14726.9501953125,-5281.783203125,11059.691466365
-31572.46875,14532.6328125,22182.673828125,2471.715087890625,25271.96484375,-6443.58203125,-59462.8046875,-56482.7421875,22141.541015625,-2931.882080078125,7728.4599609375,18159.296875,-25472.015625,44630.64453125,-331388.78125,18957.83984375,9747.2578125,-34585.109375,829.9990234375,-5698.623046875,37358.765625,16218.158203125,25798.59375,-23459.48046875,-1921.998046875,35210.73046875,-373790.375,15340.078125,36139.44921875,-37678.6484375,14701.4521484375,-5280.86083984375,11059.693466364999
-31574.396484375,14534.0595703125,22158.693359375,2475.52392578125,25265.80078125,-6455.2490234375,-59464.71875,-56486.88671875,22132.828125,-2963.197998046875,7727.69677734375,18141.80859375,-25455.572265625,44636.5703125,-331399.75,18952.587890625,9805.708984375,-34589.453125,828.7239990234375,-5703.94189453125,37362.4453125,16215.22265625,25835.220703125,-23465.318359375,-1934.5369873046875,35200.78515625,-373802.6875,15335.8740234375,36135.0390625,-37692.546875,14707.33203125,-5298.078125,11059.695466365
-31583.400390625,14528.9609375,22120.3828125,2476.5419921875,25249.47265625,-6480.56982421875,-59474.33984375,-56501.13671875,22117.158203125,-3010.114990234375,7719.3427734375,18127.732421875,-25402.904296875,44661.8671875,-331422.03125,18947.298828125,9895.2587890625,-34595.0234375,849.3400268554688,-5719.8388671875,37368.9921875,16220.3466796875,25890.8828125,-23459.310546875,-1962.3709716796875,35186.65234375,-373828.625,15328.990234375,36141.5703125,-37723.84375,14732.4765625,-5333.5458984375,11059.697466365
-31582.27734375,14526.568359375,22129.9921875,2474.6240234375,25246.8046875,-6482.81689453125,-59477.15625,-56503.015625,22121.734375,-2998.81689453125,7717.1240234375,18155.3828125,-25345.90234375,44702.02734375,-331426.4375,18957.626953125,9939.859375,-34585.078125,898.281005859375,-5721.9990234375,37385.86328125,16245.720703125,25924.142578125,-23418.482421875,-1964.1829833984375,35188.6328125,-373832.90625,15340.013671875,36172.03515625,-37722.8515625,14769.197265625,-5334.958984375,11059.699466365
-31561.171875,14539.4072265625,22184.6484375,2480.76904296875,25272.1953125,-6450.8251953125,-59459.484375,-56481.14453125,22149.94921875,-2937.325927734375,7732.09814453125,18199.478515625,-25352.59765625,44716.30859375,-331400.5625,18981.216796875,9872.56640625,-34562.25,920.39501953125,-5699.884765625,37408.99609375,16267.7568359375,25892.974609375,-23385.279296875,-1930.116943359375,35207.24609375,-373804.75,15363.4873046875,36196.70703125,-37679.8671875,14779.80859375,-5293.0859375,11059.701466364999
-31552.173828125,14545.583984375,22207.505859375,2486.014892578125,25284.9921875,-6433.7431640625,-59449.22265625,-56468.453125,22161.515625,-2911.3349609375,7739.5087890625,18209.59375,-25394.015625,44698.9296875,-331388.40625,18986.826171875,9811.9638671875,-34555.640625,902.06201171875,-5686.92578125,37414.3828125,16266.4892578125,25858.1875,-23390.560546875,-1912.1590576171875,35211.609375,-373790.15625,15370.8681640625,36191.62890625,-37656.98828125,14761.6806640625,-5270.51123046875,11059.703466365
-31559.25,14541.2060546875,22188.361328125,2482.27587890625,25277.21875,-6442.9208984375,-59455.19140625,-56475.1953125,22150.98828125,-2933.0859375,7733.828125,18186.27734375,-25426.873046875,44671.3828125,-331399.1875,18972.755859375,9791.68359375,-34565.41015625,867.7100219726562,-5692.86083984375,37405.90234375,16247.240234375,25843.2265625,-23419.48046875,-1920.800048828125,35197.296875,-373800.53125,15359.189453125,36169.8203125,-37666.8125,14732.9560546875,-5280.89501953125,11059.705466365
-31585.908203125,14520.3662109375,22135.533203125,2465.55810546875,25246.912109375,-6477.1630859375,-59479.32421875,-56502.73828125,22119.720703125,-2989.822021484375,7710.9619140625,18146.376953125,-25430.361328125,44654.31640625,-331434.40625,18945.69140625,9819.693359375,-34591.6328125,839.7260131835938,-5721.6328125,37386.87109375,16221.16015625,25854.15234375,-23452.56640625,-1957.2490234375,35163.70703125,-373837.8125,15330.8828125,36142.7421875,-37709.21484375,14712.2138671875,-5323.1328125,11059.707466365
-31591.876953125,14513.5390625,22135.154296875,2458.52587890625,25240.7109375,-6478.81689453125,-59485.109375,-56507.65234375,22117.30859375,-2985.430908203125,7703.01904296875,18151.65625,-25410.61328125,44663.109375,-331441.9375,18943.853515625,9825.755859375,-34593.8359375,852.239013671875,-5725.1669921875,37387.37109375,16223.955078125,25855.20703125,-23441.89453125,-1960.51904296875,35150.6484375,-373844.75,15326.98828125,36145.421875,-37712.05078125,14718.720703125,-5325.97216796875,11059.709466365
-31570.033203125,14531.666015625,22182.572265625,2470.638916015625,25269.412109375,-6442.41015625,-59462.5703125,-56481.18359375,22147.384765625,-2930.27490234375,7721.671875,18182.146484375,-25429.138671875,44665.3828125,-331413.4375,18963.044921875,9766.8193359375,-34571.6328125,860.5800170898438,-5695.66796875,37402.05078125,16238.2392578125,25822.83203125,-23423.88671875,-1922.427978515625,35163.22265625,-373812.40625,15346.634765625,36157.53125,-37667.48828125,14721.4189453125,-5281.60009765625,11059.711466364999
-31561.142578125,14540.1650390625,22189.833984375,2479.287109375,25281.09765625,-6429.9638671875,-59451.83203125,-56469.54296875,22154.34765625,-2923.737060546875,7730.39794921875,18174.51953125,-25459.173828125,44647.41015625,-331404.1875,18965.080078125,9739.19140625,-34569.1953125,838.0079956054688,-5683.6171875,37404.76171875,16230.9853515625,25804.279296875,-23440.828125,-1907.4019775390625,35160.50390625,-373800.90625,15349.6435546875,36148.5390625,-37651.5,14705.5859375,-5266.216796875,11059.713466365
-31575.849609375,14527.416015625,22151.841796875,2468.6708984375,25260.732421875,-6457.2490234375,-59467.67578125,-56488.421875,22130.73046875,-2969.2900390625,7714.4521484375,18143.52734375,-25457.537109375,44639.15234375,-331429.6875,18946.330078125,9785.7138671875,-34588.6953125,820.2429809570312,-5704.453125,37394.71484375,16214.8359375,25830.521484375,-23467.09765625,-1935.135009765625,35134.75390625,-373827.875,15330.7265625,36130.94921875,-37681.66796875,14695.8193359375,-5297.0048828125,11059.715466365
-31593.78515625,14512.41015625,22105.462890625,2458.882080078125,25234.716796875,-6491.93505859375,-59488.0078125,-56511.7734375,22107.369140625,-3022.506103515625,7695.64208984375,18124.63671875,-25413.255859375,44663.1328125,-331461.4375,18933.9140625,9891.7216796875,-34603.34765625,837.9719848632812,-5731.6669921875,37395.41796875,16214.6591796875,25889.5546875,-23469.361328125,-1971.68603515625,35111.7734375,-373863.5625,15316.4873046875,36133.09765625,-37722.14453125,14715.021484375,-5341.14306640625,11059.717466365
-31592.802734375,14508.6220703125,22115.296875,2453.89697265625,25231.1875,-6495.2568359375,-59492.80078125,-56515.58984375,22111.640625,-3010.903076171875,7692.3017578125,18154.74609375,-25353.998046875,44708.4453125,-331467.5625,18944.70703125,9946.236328125,-34595.078125,891.1320190429688,-5736.6689453125,37412.8828125,16240.8447265625,25926.701171875,-23425.970703125,-1975.5450439453125,35112.0859375,-373870.15625,15326.06640625,36166.6015625,-37722.80859375,14756.076171875,-5346.26904296875,11059.719466364999
-31574.19140625,14517.34375,22169.552734375,2457.85009765625,25252.015625,-6466.95703125,-59478.6328125,-56498.0546875,22136.935546875,-2948.77587890625,7702.208984375,18200.880859375,-25349.9921875,44728.08984375,-331445.40625,18968.953125,9888.0888671875,-34573.71875,919.6160278320312,-5717.26904296875,37434.16015625,16266.8056640625,25900.501953125,-23388.20703125,-1946.0269775390625,35129.1484375,-373844.59375,15348.04296875,36196.40234375,-37682.40234375,14772.484375,-5308.18212890625,11059.721466365
-31561.064453125,14528.451171875,22200.326171875,2465.966064453125,25270.25390625,-6445.10107421875,-59464.81640625,-56482.41015625,22154.76171875,-2915.013916015625,7714.453125,18215.59375,-25381.1171875,44718.4140625,-331428.59375,18982.578125,9833.2275390625,-34560.28125,909.2230224609375,-5701.466796875,37446.64453125,16271.92578125,25870.490234375,-23386.138671875,-1922.52294921875,35140.07421875,-373825.1875,15360.013671875,36199.37890625,-37654.3203125,14763.935546875,-5280.5771484375,11059.723466365
-31554.029296875,14539.166015625,22195.287109375,2477.134033203125,25278.072265625,-6439.22705078125,-59455.51171875,-56473.67578125,22160.48046875,-2920.47900390625,7723.912109375,18205.28125,-25402.75,44701.94140625,-331424.25,18985.283203125,9818.109375,-34556.90234375,883.64501953125,-5693.171875,37452.21875,16264.8857421875,25862.5390625,-23404.525390625,-1914.3050537109375,35142.68359375,-373819.71875,15362.5546875,36190.171875,-37649.21875,14750.263671875,-5274.80615234375,11059.725466365
-31574.9296875,14524.7802734375,22147.931640625,2465.298095703125,25254.044921875,-6468.9169921875,-59473.29296875,-56494.7578125,22136.3671875,-2970.85205078125,7704.62890625,18168.21875,-25410.6015625,44686.203125,-331453.9375,18965.5859375,9847.0810546875,-34580.2109375,858.0789794921875,-5716.64697265625,37438.26953125,16243.6787109375,25874.087890625,-23436.35546875,-1945.2659912109375,35114.53125,-373851.5625,15338.6767578125,36168.16015625,-37686.1171875,14736.6416015625,-5312.60302734375,11059.727466365
-31585.5234375,14512.880859375,22143.17578125,2452.883056640625,25243.5703125,-6474.56103515625,-59483.8125,-56503.1328125,22132.126953125,-2970.69189453125,7692.31201171875,18168.802734375,-25403.40625,44689.31640625,-331466.8125,18960.294921875,9851.5400390625,-34588.4609375,865.8469848632812,-5726.64599609375,37431.875,16242.701171875,25874.46875,-23430.80078125,-1954.0059814453125,35097.0390625,-373863.0,15330.4267578125,36168.765625,-37694.0234375,14739.5439453125,-5319.341796875,11059.729466365
-31573.46484375,14520.4716796875,22181.337890625,2454.39306640625,25261.751953125,-6448.21484375,-59471.91015625,-56486.20703125,22151.744140625,-2924.200927734375,7701.79296875,18193.1953125,-25424.150390625,44683.95703125,-331449.15625,18972.453125,9790.107421875,-34578.0,867.3889770507812,-5710.259765625,37436.00390625,16249.166015625,25839.2578125,-23420.26171875,-1927.5679931640625,35099.9765625,-373841.5,15341.015625,36174.66796875,-37661.375,14735.544921875,-5285.0751953125,11059.731466365
-31564.341796875,14529.806640625,22189.630859375,2461.31005859375,25272.6328125,-6436.8330078125,-59461.7265625,-56476.33984375,22157.189453125,-2916.751953125,7709.43701171875,18188.404296875,-25449.302734375,44666.125,-331439.25,18975.62109375,9767.841796875,-34574.33984375,847.6320190429688,-5699.3671875,37435.74609375,16243.4208984375,25821.353515625,-23439.08984375,-1914.7509765625,35097.62109375,-373831.15625,15342.1318359375,36164.5234375,-37645.84765625,14720.1318359375,-5270.6171875,11059.733466365
-31578.076171875,14519.52734375,22153.45703125,2453.30810546875,25255.396484375,-6460.89501953125,-59476.68359375,-56491.9140625,22136.603515625,-2959.408935546875,7695.52099609375,18159.787109375,-25441.77734375,44657.6640625,-331461.5625,18960.474609375,9814.3916015625,-34590.81640625,827.2239990234375,-5717.6279296875,37425.94140625,16228.1533203125,25843.474609375,-23462.87890625,-1938.75,35076.0859375,-373855.15625,15325.3671875,36148.21875,-37671.71484375,14710.458984375,-5297.7578125,11059.735466365
-31588.859375,14514.091796875,22114.88671875,2451.3779296875,25237.09375,-6489.662109375,-59487.50390625,-56507.62890625,22120.595703125,-3004.56396484375,7685.8701171875,18145.333984375,-25390.130859375,44683.60546875,-331486.40625,18954.091796875,9904.904296875,-34598.25390625,841.510986328125,-5738.0771484375,37431.6640625,16231.8974609375,25901.396484375,-23456.29296875,-1967.154052734375,35060.5859375,-373881.59375,15318.45703125,36154.36328125,-37704.87109375,14734.791015625,-5334.73486328125,11059.737466364999
-31594.37890625,14505.341796875,22120.009765625,2441.60107421875,25227.869140625,-6498.7021484375,-59498.06640625,-56518.87890625,22119.130859375,-2998.721923828125,7676.18212890625,18166.9453125,-25338.24609375,44721.49609375,-331498.09375,18958.958984375,9945.3271484375,-34594.54296875,885.1290283203125,-5749.08984375,37443.1640625,16254.2978515625,25933.189453125,-23418.076171875,-1976.5909423828125,35054.66796875,-373893.09375,15322.015625,36180.93359375,-37711.12109375,14770.3310546875,-5344.49609375,11059.739466365
-31569.806640625,14518.0537109375,22178.935546875,2449.637939453125,25255.37890625,-6464.5498046875,-59478.921875,-56496.28515625,22150.0390625,-2931.1650390625,7692.80322265625,18217.02734375,-25335.009765625,44742.87109375,-331468.75,18986.990234375,9884.7353515625,-34567.234375,913.8709716796875,-5726.421875,37466.53515625,16284.328125,25908.845703125,-23376.626953125,-1942.0870361328125,35076.703125,-373862.25,15348.978515625,36211.75390625,-37665.49609375,14789.224609375,-5300.85986328125,11059.741466365
-31557.328125,14525.533203125,22205.630859375,2454.3798828125,25271.9609375,-6445.4169921875,-59465.62890625,-56481.22265625,22163.37109375,-2900.31103515625,7702.76416015625,18229.208984375,-25371.3984375,44726.9140625,-331454.21875,18996.6484375,9821.70703125,-34557.68359375,895.8090209960938,-5712.93994140625,37472.92578125,16284.2099609375,25870.943359375,-23383.453125,-1921.2440185546875,35084.99609375,-373844.25,15356.0673828125,36208.23046875,-37637.5859375,14770.80078125,-5275.2548828125,11059.743466365
-31558.94921875,14527.65234375,22193.2421875,2456.0810546875,25271.6171875,-6447.7060546875,-59462.68359375,-56480.640625,22160.060546875,-2914.39697265625,7702.7958984375,18210.794921875,-25402.48828125,44701.2109375,-331456.1875,18990.6015625,9804.16796875,-34564.328125,862.989990234375,-5713.48291015625,37469.8515625,16269.1591796875,25854.736328125,-23414.240234375,-1922.0479736328125,35077.484375,-373847.9375,15349.3623046875,36187.64453125,-37640.9140625,14743.03515625,-5278.9072265625,11059.745466365
-31571.41796875,14521.7001953125,22151.171875,2453.948974609375,25256.142578125,-6468.02001953125,-59473.24609375,-56492.69921875,22143.353515625,-2958.217041015625,7694.10400390625,18179.890625,-25402.650390625,44689.79296875,-331477.5625,18974.814453125,9843.8935546875,-34580.50390625,845.2360229492188,-5728.61376953125,37461.05078125,16252.6904296875,25871.431640625,-23437.15625,-1944.5469970703125,35057.79296875,-373870.78125,15334.236328125,36169.15234375,-37671.34375,14731.96875,-5307.01806640625,11059.747466365
-31581.83984375,14511.0732421875,22143.541015625,2441.257080078125,25246.892578125,-6474.951171875,-59484.55859375,-56502.7890625,22135.8203125,-2960.886962890625,7682.64208984375,18177.017578125,-25399.7578125,44688.70703125,-331490.78125,18967.05078125,9846.8076171875,-34592.90625,849.177001953125,-5740.0,37451.19140625,16248.9609375,25868.6796875,-23433.447265625,-1952.4320068359375,35037.48828125,-373882.90625,15325.65625,36164.04296875,-37681.0546875,14727.9169921875,-5314.59521484375,11059.749466365
-31571.23828125,14514.087890625,22178.166015625,2440.384033203125,25260.654296875,-6452.6162109375,-59475.91796875,-56489.875,22150.767578125,-2919.43896484375,7686.42919921875,18195.146484375,-25422.896484375,44682.796875,-331476.65625,18974.26953125,9788.5234375,-34585.40234375,849.6090087890625,-5727.865234375,37450.1484375,16251.5703125,25833.3359375,-23424.09765625,-1929.8360595703125,35033.07421875,-373864.96875,15332.34375,36167.6875,-37652.1796875,14718.1494140625,-5284.23388671875,11059.751466365
-31566.681640625,14517.041015625,22182.328125,2441.4541015625,25266.099609375,-6444.328125,-59471.66015625,-56483.1796875,22153.82421875,-2914.614013671875,7688.505859375,18185.197265625,-25445.197265625,44668.22265625,-331472.9375,18972.861328125,9765.642578125,-34587.3125,830.39599609375,-5724.35693359375,37444.53125,16241.744140625,25816.396484375,-23438.287109375,-1922.04296875,35025.09765625,-373858.03125,15330.8701171875,36156.890625,-37642.4765625,14701.6826171875,-5274.2138671875,11059.753466365
-31579.55078125,14507.7919921875,22146.310546875,2432.873046875,25249.6484375,-6468.9580078125,-59485.03125,-56498.67578125,22134.6328125,-2955.337890625,7675.37109375,18155.748046875,-25435.685546875,44661.859375,-331495.46875,18957.259765625,9813.779296875,-34602.5859375,819.0009765625,-5743.43310546875,37435.5078125,16226.8515625,25841.6796875,-23459.125,-1945.08203125,35002.90625,-373880.15625,15314.69140625,36143.23046875,-37668.88671875,14696.33984375,-5302.3662109375,11059.755466364999
-31591.35546875,14499.8203125,22107.134765625,2429.85791015625,25231.25,-6497.7568359375,-59498.39453125,-56517.203125,22116.322265625,-3004.037109375,7664.69091796875,18139.021484375,-25387.689453125,44686.2578125,-331521.34375,18950.40625,9898.62890625,-34612.796875,838.0419921875,-5765.009765625,37438.66796875,16228.87109375,25897.767578125,-23457.384765625,-1975.5369873046875,34984.6640625,-373909.53125,15305.474609375,36149.21484375,-37703.609375,14719.439453125,-5339.712890625,11059.757466365
-31603.421875,14482.466796875,22103.8671875,2411.98095703125,25214.54296875,-6515.14599609375,-59517.02734375,-56535.31640625,22107.408203125,-3007.70703125,7646.97705078125,18153.564453125,-25347.88671875,44717.50390625,-331540.5625,18949.453125,9932.4619140625,-34617.515625,874.780029296875,-5784.4228515625,37442.49609375,16242.435546875,25920.767578125,-23432.939453125,-1993.06298828125,34971.69140625,-373928.375,15299.759765625,36166.42578125,-37718.015625,14747.705078125,-5358.64599609375,11059.759466365
-31585.38671875,14489.310546875,22157.7578125,2412.2548828125,25232.7890625,-6488.07080078125,-59504.62109375,-56519.66015625,22132.853515625,-2947.02001953125,7656.458984375,18199.669921875,-25350.26171875,44735.88671875,-331520.1875,18970.71875,9874.3447265625,-34596.48828125,902.1510009765625,-5768.91796875,37462.38671875,16266.3779296875,25894.068359375,-23398.81640625,-1966.6629638671875,34987.26953125,-373904.5,15320.4658203125,36192.890625,-37679.4453125,14763.802734375,-5321.77001953125,11059.761466365
-31569.255859375,14500.24609375,22187.5234375,2419.080078125,25250.51171875,-6465.548828125,-59491.10546875,-56502.421875,22149.296875,-2914.4580078125,7666.384765625,18215.576171875,-25381.77734375,44725.453125,-331502.5625,18983.32421875,9818.4130859375,-34583.42578125,889.3410034179688,-5755.82421875,37472.7578125,16271.853515625,25863.01953125,-23398.716796875,-1945.5760498046875,34999.390625,-373885.03125,15332.244140625,36196.375,-37651.8515625,14753.1005859375,-5293.77294921875,11059.763466365
-31559.646484375,14512.837890625,22185.923828125,2432.69189453125,25261.138671875,-6457.31494140625,-59479.4296875,-56490.3125,22155.2578125,-2918.81201171875,7677.47998046875,18206.4375,-25405.4140625,44711.48046875,-331495.9375,18987.455078125,9807.33984375,-34578.44140625,867.260009765625,-5746.6162109375,37477.03125,16267.1513671875,25857.701171875,-23417.111328125,-1936.8310546875,35004.48828125,-373877.90625,15336.25,36188.24609375,-37645.84375,14738.9580078125,-5285.66015625,11059.765466365
