P7,P4,Cz,Pz,P3,P8,O1,O2,T8,F8,C4,F4,Fp2,Fz,C3,F3,Fp1,T7,F7,Oz,PO3,AF3,FC5,FC1,CP5,CP1,CP2,CP6,AF4,FC2,FC6,PO4,Timestamp
-8631.591796875,-10630.25,-12187.0048828125,-11355.578125,-19758.142578125,-19694.484375,-19033.59375,-8903.73828125,-8227.212890625,-8089.52392578125,-10439.9267578125,-8630.9775390625,-19798.2109375,-19779.078125,-18983.46875,-19392.662109375,-7866.7021484375,-13438.6318359375,-14949.546875,-9757.185546875,-9457.4853515625,-9327.2275390625,-12749.3837890625,-9617.4931640625,-19738.365234375,-19332.056640625,-19087.052734375,-18722.54296875,-11805.83984375,-7741.9150390625,-12062.806640625,-10794.4638671875,4768.1554663649995
-9538.236328125,-11560.96875,-13089.4228515625,-12290.9501953125,-20027.6953125,-20038.376953125,-19885.984375,-9836.359375,-9140.3642578125,-9012.5556640625,-11369.298828125,-9559.60546875,-20067.345703125,-20115.3203125,-19856.73046875,-20032.7421875,-8763.138671875,-14326.9052734375,-15781.912109375,-10686.5498046875,-10380.416015625,-10240.0751953125,-13677.40625,-10532.564453125,-20009.3359375,-20037.2109375,-19878.162109375,-19720.275390625,-12726.9326171875,-8642.513671875,-12983.9619140625,-11725.6669921875,4768.157466365
-10139.939453125,-12205.47265625,-13618.603515625,-12944.0849609375,-20216.41796875,-20255.048828125,-20287.537109375,-10460.7138671875,-9800.0859375,-9777.337890625,-11999.8466796875,-10177.853515625,-20255.58984375,-20312.216796875,-20230.2734375,-20281.318359375,-9180.517578125,-14842.2890625,-16009.9521484375,-11333.611328125,-11034.953125,-10860.5537109375,-14307.84375,-11105.126953125,-20198.052734375,-20359.490234375,-20228.71484375,-20274.033203125,-13269.763671875,-9099.6337890625,-13516.201171875,-12366.55078125,4768.159466364999
-9813.71875,-11893.9072265625,-13262.5908203125,-12633.4873046875,-20127.31640625,-20144.625,-19979.947265625,-10136.8505859375,-9505.748046875,-9540.7158203125,-11679.00390625,-9850.041015625,-20166.4296875,-20208.1015625,-19908.970703125,-20083.12109375,-8754.1015625,-14485.1689453125,-15504.5927734375,-11022.0166015625,-10730.33984375,-10544.482421875,-13990.5078125,-10758.9677734375,-20108.064453125,-20125.673828125,-19953.654296875,-19835.814453125,-12902.822265625,-8695.0986328125,-13142.5927734375,-12051.4833984375,4768.161466365
-9084.380859375,-11144.908203125,-12567.2216796875,-11877.953125,-19910.5859375,-19908.732421875,-19572.859375,-9390.3076171875,-8761.798828125,-8768.6328125,-10933.8525390625,-9105.484375,-19949.8359375,-19979.10546875,-19496.46875,-19777.40234375,-8067.52783203125,-13788.4208984375,-14886.2255859375,-10271.099609375,-9981.94140625,-9809.2548828125,-13244.78515625,-10034.2109375,-19891.13671875,-19784.82421875,-19579.28515625,-19279.81640625,-12181.5458984375,-8003.02197265625,-12420.8837890625,-11301.65625,4768.163466364999
-8578.431640625,-10606.8466796875,-12131.7216796875,-11333.20703125,-19753.912109375,-19741.12109375,-19339.99609375,-8870.8828125,-8210.8828125,-8131.89013671875,-10408.591796875,-8588.619140625,-19793.390625,-19816.509765625,-19268.431640625,-19587.486328125,-7713.48583984375,-13352.572265625,-14685.546875,-9729.9365234375,-9436.025390625,-9290.947265625,-12716.12890625,-9557.53125,-19734.791015625,-19575.9375,-19359.341796875,-19003.935546875,-11729.56640625,-7619.89013671875,-11973.2822265625,-10766.6689453125,4768.165466365
-9146.8623046875,-11199.73046875,-12695.3837890625,-11930.8271484375,-19924.720703125,-19914.814453125,-19575.302734375,-9463.3349609375,-8790.1708984375,-8737.6103515625,-10999.4052734375,-9178.93359375,-19964.365234375,-19989.923828125,-19517.16796875,-19791.34765625,-8261.6064453125,-13907.890625,-15179.46484375,-10321.9013671875,-10019.5556640625,-9872.1552734375,-13309.3662109375,-10136.4287109375,-19905.708984375,-19785.419921875,-19586.185546875,-19318.8125,-12308.0830078125,-8175.7880859375,-12548.2919921875,-11358.998046875,4768.167466365
-9551.857421875,-11633.7236328125,-13027.453125,-12372.322265625,-20052.1328125,-20057.5625,-19882.49609375,-9883.1162109375,-9241.361328125,-9278.0234375,-11423.853515625,-9596.3828125,-20092.625,-20128.962890625,-19840.80859375,-20005.322265625,-8518.3466796875,-14238.7275390625,-15284.029296875,-10761.580078125,-10463.125,-10292.6767578125,-13731.765625,-10515.587890625,-20033.82421875,-20025.69140625,-19864.86328125,-19794.826171875,-12657.2236328125,-8461.08984375,-12894.337890625,-11792.0185546875,4768.169466365
-9296.873046875,-11377.2060546875,-12741.375,-12116.1787109375,-19980.568359375,-20006.275390625,-20000.7578125,-9620.3134765625,-8999.3642578125,-9063.46484375,-11163.751953125,-9331.80859375,-20019.740234375,-20071.66796875,-19951.12890625,-20029.98828125,-8212.9833984375,-13963.439453125,-14961.845703125,-10508.5576171875,-10213.3984375,-10040.7685546875,-13469.7587890625,-10244.9921875,-19961.9921875,-20086.56640625,-19951.84375,-19909.748046875,-12372.6650390625,-8163.15283203125,-12608.7880859375,-11534.3798828125,4768.171466365
-8705.1181640625,-10744.4072265625,-12187.0224609375,-11477.90625,-19796.712890625,-19825.673828125,-19470.64453125,-9000.1318359375,-8365.873046875,-8352.3115234375,-10538.4853515625,-8715.302734375,-19835.474609375,-19881.962890625,-19342.037109375,-19679.736328125,-7737.43603515625,-13427.65234375,-14636.7412109375,-9875.4296875,-9582.9130859375,-9426.845703125,-12847.994140625,-9660.9169921875,-19776.86328125,-19717.580078125,-19477.513671875,-19009.955078125,-11807.8798828125,-7658.615234375,-12052.4453125,-10905.7587890625,4768.1734663649995
-8637.353515625,-10636.25390625,-12194.529296875,-11360.5634765625,-19760.169921875,-19696.703125,-19037.603515625,-8913.5947265625,-8233.4755859375,-8095.0927734375,-10444.3916015625,-8632.623046875,-19799.861328125,-19782.349609375,-18989.083984375,-19398.373046875,-7873.490234375,-13445.892578125,-14957.662109375,-9763.8505859375,-9463.361328125,-9332.974609375,-12755.251953125,-9623.8505859375,-19740.205078125,-19336.17578125,-19091.400390625,-18728.611328125,-11813.2587890625,-7748.173828125,-12069.3408203125,-10801.44140625,4768.175466365
-9546.5615234375,-11569.2216796875,-13097.34765625,-12298.6650390625,-20030.294921875,-20042.609375,-19895.095703125,-9847.501953125,-9150.3046875,-9023.5009765625,-11376.8486328125,-9563.34375,-20069.861328125,-20119.7734375,-19864.029296875,-20039.162109375,-8769.9326171875,-14334.5771484375,-15788.2900390625,-10696.0341796875,-10388.21484375,-10247.3310546875,-13686.255859375,-10541.58203125,-20011.890625,-20045.40234375,-19886.20703125,-19730.16796875,-12735.19921875,-8649.25390625,-12991.669921875,-11734.74609375,4768.177466364999
-10139.8408203125,-12206.486328125,-13619.0458984375,-12944.64453125,-20216.328125,-20255.810546875,-20286.298828125,-10464.0537109375,-9801.7412109375,-9780.599609375,-11999.50390625,-10176.76171875,-20255.46875,-20312.25390625,-20227.931640625,-20280.919921875,-9178.189453125,-14843.1787109375,-16006.8583984375,-11334.796875,-11034.279296875,-10859.6728515625,-14308.6171875,-11105.9267578125,-20198.8671875,-20358.3203125,-20227.1640625,-20272.197265625,-13269.1611328125,-9098.2060546875,-13516.15234375,-12367.7919921875,4768.179466365
-9808.451171875,-11888.5830078125,-13257.0869140625,-12628.1630859375,-20125.466796875,-20142.9453125,-19976.67578125,-10128.796875,-9499.927734375,-9536.2646484375,-11673.099609375,-9846.4296875,-20164.826171875,-20206.76953125,-19904.97265625,-20080.12890625,-8746.4716796875,-14479.1787109375,-15497.4501953125,-11017.8681640625,-10723.2861328125,-10539.3984375,-13984.095703125,-10753.40234375,-20107.341796875,-20122.962890625,-19950.259765625,-19829.904296875,-12897.001953125,-8688.912109375,-13137.044921875,-12045.740234375,4768.181466364999
-9076.2412109375,-11136.576171875,-12559.962890625,-11870.826171875,-19907.630859375,-19905.734375,-19569.396484375,-9377.6962890625,-8753.43359375,-8759.724609375,-10924.8349609375,-9101.830078125,-19947.49609375,-19976.6875,-19493.119140625,-19774.41796875,-8061.56005859375,-13780.5732421875,-14879.58203125,-10263.1943359375,-9972.9130859375,-9802.20703125,-13235.8681640625,-10026.1689453125,-19888.96875,-19782.431640625,-19575.03515625,-19274.12109375,-12173.990234375,-7995.921875,-12412.4599609375,-11292.7373046875,4768.183466365
-8580.224609375,-10607.7431640625,-12134.37109375,-11335.708984375,-19754.25,-19742.1875,-19339.962890625,-8871.1474609375,-8212.06640625,-8132.8759765625,-10409.537109375,-8592.5751953125,-19793.947265625,-19817.14453125,-19269.3984375,-19587.58984375,-7717.02587890625,-13355.3935546875,-14687.6787109375,-9733.1220703125,-9437.2392578125,-9292.7763671875,-12717.6484375,-9560.21484375,-19735.25390625,-19577.48046875,-19359.966796875,-19004.228515625,-11731.7548828125,-7623.6279296875,-11974.5947265625,-10767.85546875,4768.185466365
-9156.4970703125,-11208.556640625,-12704.412109375,-11941.154296875,-19927.08203125,-19918.9296875,-19579.65625,-9474.224609375,-8801.8828125,-8749.2548828125,-11010.5712890625,-9188.5068359375,-19967.18359375,-19993.62890625,-19521.95703125,-19794.57421875,-8271.1796875,-13917.5048828125,-15185.4814453125,-10332.90625,-10029.8984375,-9882.0283203125,-13318.3505859375,-10146.6103515625,-19908.359375,-19789.763671875,-19590.544921875,-19324.328125,-12316.767578125,-8184.76806640625,-12556.50390625,-11369.9951171875,4768.187466365
-9551.1494140625,-11633.9189453125,-13027.54296875,-12373.943359375,-20052.400390625,-20057.779296875,-19884.673828125,-9883.4140625,-9243.2548828125,-9279.8154296875,-11424.833984375,-9597.013671875,-20091.50390625,-20129.62109375,-19843.109375,-20006.353515625,-8518.8251953125,-14238.4091796875,-15282.3212890625,-10762.58203125,-10465.3291015625,-10293.7412109375,-13732.2763671875,-10516.4462890625,-20033.970703125,-20027.517578125,-19867.197265625,-19798.73046875,-12656.8779296875,-8461.30859375,-12892.3623046875,-11792.908203125,4768.189466365
-9291.7353515625,-11371.8271484375,-12738.32421875,-12112.552734375,-19978.658203125,-20004.1953125,-19999.935546875,-9615.1123046875,-8995.7265625,-9058.6142578125,-11158.35546875,-9328.203125,-20017.69921875,-20070.568359375,-19949.7421875,-20028.86328125,-8209.3876953125,-13960.0126953125,-14959.546875,-10503.154296875,-10209.98046875,-10035.7734375,-13465.58984375,-10240.419921875,-19960.447265625,-20085.970703125,-19950.66015625,-19906.0859375,-12366.94140625,-8159.1220703125,-12603.46484375,-11529.48828125,4768.1914663649995
-8701.23046875,-10740.5068359375,-12184.8056640625,-11473.5712890625,-19794.638671875,-19823.466796875,-19464.083984375,-8992.58984375,-8362.421875,-8346.8486328125,-10535.314453125,-8714.189453125,-19834.224609375,-19879.30859375,-19334.291015625,-19675.123046875,-7736.51806640625,-13425.55078125,-14638.78125,-9873.0322265625,-9579.1123046875,-9423.7216796875,-12844.28515625,-9657.5,-19775.1484375,-19710.736328125,-19470.458984375,-19001.978515625,-11803.373046875,-7656.830078125,-12050.681640625,-10900.830078125,4768.193466365
-8643.4140625,-10642.3427734375,-12201.2314453125,-11366.505859375,-19761.927734375,-19697.76171875,-19042.1171875,-8918.6123046875,-8237.884765625,-8099.76611328125,-10450.5,-8639.6435546875,-19800.82421875,-19783.87890625,-18993.908203125,-19402.009765625,-7880.4921875,-13452.572265625,-14966.30859375,-9771.0048828125,-9469.0546875,-9339.4736328125,-12760.8173828125,-9629.744140625,-19741.599609375,-19337.572265625,-19094.1328125,-18734.740234375,-11818.501953125,-7755.64697265625,-12077.4931640625,-10807.5615234375,4768.195466364999
-9557.3994140625,-11581.8603515625,-13107.5078125,-12311.1708984375,-20034.390625,-20047.16015625,-19905.009765625,-9859.314453125,-9161.505859375,-9035.9521484375,-11387.7490234375,-9574.4775390625,-20073.357421875,-20123.078125,-19874.982421875,-20046.720703125,-8779.6396484375,-14346.142578125,-15797.67578125,-10709.1630859375,-10401.755859375,-10260.595703125,-13698.4169921875,-10550.7119140625,-20015.611328125,-20053.08203125,-19895.615234375,-19744.806640625,-12745.896484375,-8660.7275390625,-13003.345703125,-11746.1064453125,4768.197466365
-10137.876953125,-12204.8408203125,-13615.8515625,-12943.31640625,-20216.412109375,-20254.142578125,-20283.712890625,-10458.4228515625,-9800.1171875,-9779.13671875,-11996.8671875,-10177.9970703125,-20254.900390625,-20311.259765625,-20226.1953125,-20279.49609375,-9176.1298828125,-14839.9443359375,-16004.0419921875,-11334.1533203125,-11033.3642578125,-10859.3017578125,-14306.8701171875,-11102.3466796875,-20198.46875,-20357.017578125,-20225.23828125,-20271.18359375,-13265.650390625,-9095.5234375,-13513.5810546875,-12363.912109375,4768.199466364999
-9800.2197265625,-11879.8203125,-13250.240234375,-12620.220703125,-20123.720703125,-20140.2890625,-19971.8828125,-10116.498046875,-9492.2451171875,-9528.1416015625,-11664.7578125,-9844.5498046875,-20162.560546875,-20203.66015625,-19900.380859375,-20077.306640625,-8740.451171875,-14470.7080078125,-15490.71484375,-11010.037109375,-10716.4140625,-10531.53125,-13976.416015625,-10746.296875,-20104.201171875,-20118.875,-19945.330078125,-19823.419921875,-12889.3076171875,-8682.0361328125,-13128.9326171875,-12037.88671875,4768.201466365
-9068.23828125,-11126.416015625,-12554.1416015625,-11862.36328125,-19905.560546875,-19903.33203125,-19566.01953125,-9365.767578125,-8745.8779296875,-8751.181640625,-10916.0341796875,-9098.03515625,-19945.3203125,-19974.298828125,-19489.681640625,-19771.5859375,-8055.203125,-13772.90625,-14875.9228515625,-10255.341796875,-9964.8603515625,-9793.5498046875,-13228.8681640625,-10019.7734375,-19885.796875,-19778.3828125,-19571.65234375,-19269.677734375,-12167.064453125,-7989.8291015625,-12405.3232421875,-11285.484375,4768.203466365
-8579.2890625,-10607.580078125,-12134.798828125,-11334.1513671875,-19753.8125,-19741.595703125,-19340.0546875,-8864.5634765625,-8211.7177734375,-8131.86376953125,-10408.51171875,-8598.5517578125,-19793.580078125,-19816.791015625,-19269.529296875,-19588.091796875,-7717.4921875,-13353.798828125,-14689.99609375,-9732.03125,-9436.361328125,-9291.7744140625,-12717.6767578125,-9558.923828125,-19734.052734375,-19576.89453125,-19359.77734375,-19003.83984375,-11732.2685546875,-7622.0322265625,-11974.291015625,-10767.416015625,4768.205466365
-9162.6064453125,-11215.9697265625,-12708.9326171875,-11946.53125,-19929.251953125,-19919.634765625,-19583.244140625,-9473.8466796875,-8808.150390625,-8755.8642578125,-11015.287109375,-9200.1689453125,-19969.177734375,-19995.1875,-19525.193359375,-19797.328125,-8275.0751953125,-13921.1796875,-15189.1796875,-10339.087890625,-10035.1533203125,-9887.560546875,-13323.4267578125,-10150.45703125,-19910.048828125,-19791.884765625,-19592.650390625,-19328.38671875,-12322.3681640625,-8188.77685546875,-12561.1064453125,-11373.6669921875,4768.207466365
-9553.2958984375,-11636.9521484375,-13028.3310546875,-12375.3798828125,-20053.21875,-20058.294921875,-19888.21875,-9878.2197265625,-9244.7861328125,-9281.9814453125,-11425.6171875,-9605.619140625,-20092.630859375,-20129.837890625,-19845.8203125,-20007.87890625,-8518.5517578125,-14240.3681640625,-15283.31640625,-10764.615234375,-10465.0859375,-10294.748046875,-13733.0859375,-10517.4326171875,-20034.0703125,-20029.154296875,-19868.828125,-19802.87890625,-12658.240234375,-8461.3203125,-12893.5126953125,-11793.75390625,4768.209466365
-9289.2607421875,-11371.125,-12736.8056640625,-12109.7958984375,-19978.0234375,-20004.22265625,-20000.03515625,-9604.466796875,-8992.9140625,-9057.73046875,-11156.4267578125,-9335.8818359375,-20018.0,-20069.294921875,-19949.181640625,-20028.755859375,-8206.9189453125,-13957.501953125,-14958.421875,-10503.12890625,-10207.091796875,-10034.3671875,-13463.3603515625,-10239.7119140625,-19959.853515625,-20086.431640625,-19951.251953125,-19902.720703125,-12365.52734375,-8156.921875,-12601.8486328125,-11528.142578125,4768.211466365
-8699.923828125,-10739.046875,-12183.099609375,-11471.8154296875,-19794.794921875,-19823.701171875,-19457.84765625,-8985.5224609375,-8359.501953125,-8345.0166015625,-10532.990234375,-8719.6357421875,-19834.142578125,-19878.552734375,-19327.7421875,-19671.154296875,-7735.97021484375,-13424.751953125,-14639.4072265625,-9871.0302734375,-9577.1552734375,-9423.66796875,-12842.8974609375,-9657.8994140625,-19774.728515625,-19707.6171875,-19466.353515625,-18995.734375,-11803.376953125,-7655.3818359375,-12048.46875,-10900.7626953125,4768.2134663649995
-8646.9423828125,-10644.59765625,-12204.0546875,-11368.9384765625,-19763.095703125,-19698.873046875,-19044.130859375,-8915.015625,-8240.9453125,-8100.72216796875,-10453.1572265625,-8649.541015625,-19802.109375,-19785.6796875,-18996.0234375,-19403.720703125,-7884.634765625,-13455.822265625,-14971.0732421875,-9771.6533203125,-9471.4755859375,-9343.3251953125,-12762.4765625,-9632.9560546875,-19742.052734375,-19339.439453125,-19096.9921875,-18737.771484375,-11822.0419921875,-7759.0869140625,-12079.0107421875,-10810.1259765625,4768.215466365
-9562.2939453125,-11586.25390625,-13111.3154296875,-12315.8447265625,-20035.892578125,-20049.34765625,-19911.078125,-9856.1015625,-9166.4853515625,-9040.38671875,-11393.21484375,-9586.697265625,-20074.23046875,-20124.978515625,-19880.537109375,-20050.080078125,-8782.51953125,-14349.365234375,-15798.8603515625,-10712.5576171875,-10405.1123046875,-10264.244140625,-13700.6416015625,-10555.509765625,-20016.736328125,-20057.158203125,-19900.271484375,-19750.962890625,-12749.7197265625,-8662.134765625,-13007.0927734375,-11750.5126953125,4768.217466364999
-10133.9580078125,-12201.400390625,-13612.34765625,-12939.341796875,-20215.390625,-20252.66015625,-20281.3515625,-10451.5224609375,-9796.1337890625,-9776.458984375,-11993.203125,-10176.4970703125,-20253.443359375,-20310.482421875,-20223.470703125,-20277.08203125,-9170.4990234375,-14836.2783203125,-15997.525390625,-11329.919921875,-11029.96875,-10854.1650390625,-14303.2646484375,-11098.8408203125,-20196.689453125,-20354.681640625,-20223.037109375,-20267.5703125,-13262.3427734375,-9090.5771484375,-13508.7265625,-12362.1064453125,4768.219466365
-9791.7841796875,-11871.0947265625,-13240.6650390625,-12611.30078125,-20120.42578125,-20137.2421875,-19966.89453125,-10107.814453125,-9483.4638671875,-9519.3916015625,-11656.3818359375,-9834.564453125,-20160.146484375,-20201.697265625,-19895.29296875,-20073.173828125,-8731.525390625,-14463.1708984375,-15481.9619140625,-11000.8818359375,-10707.00390625,-10522.404296875,-13967.69140625,-10737.693359375,-20101.859375,-20114.98828125,-19941.59375,-19816.279296875,-12880.501953125,-8672.5478515625,-13120.359375,-12029.7490234375,4768.221466364999
-9060.158203125,-11118.9013671875,-12544.7958984375,-11853.4892578125,-19902.90234375,-19900.8828125,-19561.572265625,-9357.0810546875,-8736.40625,-8741.791015625,-10908.3828125,-9089.4033203125,-19942.3671875,-19971.11328125,-19485.166015625,-19767.955078125,-8047.52197265625,-13765.87109375,-14868.7421875,-10245.7900390625,-9955.802734375,-9785.474609375,-13219.1826171875,-10010.1484375,-19883.9765625,-19775.384765625,-19567.93359375,-19264.470703125,-12158.3984375,-7981.037109375,-12397.2646484375,-11276.0146484375,4768.223466365
-8580.6923828125,-10608.4306640625,-12135.0576171875,-11335.318359375,-19754.55859375,-19741.923828125,-19340.173828125,-8865.2392578125,-8212.3193359375,-8132.5517578125,-10409.30859375,-8599.3515625,-19793.96484375,-19817.580078125,-19269.3515625,-19587.046875,-7719.01708984375,-13356.39453125,-14692.06640625,-9732.8203125,-9437.0087890625,-9293.98046875,-12718.3095703125,-9560.94140625,-19735.34375,-19576.880859375,-19360.21875,-19004.38671875,-11733.4228515625,-7624.1591796875,-11976.62109375,-10769.076171875,4768.225466365
-9168.9482421875,-11222.0546875,-12716.4130859375,-11954.705078125,-19931.349609375,-19922.146484375,-19586.1328125,-9481.6796875,-8814.0888671875,-8764.578125,-11022.021484375,-9206.0810546875,-19971.6640625,-19997.470703125,-19528.63671875,-19799.20703125,-8280.5888671875,-13928.8310546875,-15193.1767578125,-10346.1123046875,-10042.41015625,-9895.537109375,-13331.23828125,-10158.60546875,-19912.26953125,-19794.421875,-19596.080078125,-19333.7734375,-12329.4921875,-8194.46875,-12568.3720703125,-11382.6474609375,4768.227466365
-9552.4775390625,-11635.193359375,-13027.884765625,-12374.4013671875,-20052.359375,-20058.5546875,-19889.078125,-9878.33984375,-9241.990234375,-9281.9462890625,-11424.169921875,-9603.5390625,-20092.39453125,-20130.119140625,-19847.982421875,-20009.435546875,-8516.5859375,-14237.4951171875,-15280.0615234375,-10763.283203125,-10464.7744140625,-10294.34765625,-13731.84375,-10516.1318359375,-20033.96875,-20030.958984375,-19870.76953125,-19807.43359375,-12657.798828125,-8458.759765625,-12893.462890625,-11793.330078125,4768.229466365
-9285.3681640625,-11364.546875,-12731.0732421875,-12104.5185546875,-19976.181640625,-20003.169921875,-19999.162109375,-9601.3642578125,-8985.716796875,-9051.509765625,-11150.255859375,-9329.2626953125,-20016.65234375,-20067.876953125,-19947.681640625,-20027.890625,-8201.681640625,-13952.1376953125,-14954.2724609375,-10496.900390625,-10203.4755859375,-10028.5439453125,-13457.7900390625,-10232.462890625,-19958.6875,-20085.61328125,-19949.802734375,-19898.517578125,-12360.6123046875,-8152.4248046875,-12597.515625,-11523.029296875,4768.2314663649995
-8695.8525390625,-10735.1064453125,-12178.9619140625,-11467.1259765625,-19793.5234375,-19821.263671875,-19449.3203125,-8981.564453125,-8354.326171875,-8337.0048828125,-10529.509765625,-8714.1474609375,-19833.013671875,-19876.564453125,-19318.71484375,-19665.6875,-7734.88720703125,-13421.1103515625,-14641.0439453125,-9865.306640625,-9572.5244140625,-9416.8779296875,-12838.5810546875,-9651.04296875,-19773.525390625,-19700.259765625,-19458.91796875,-18986.14453125,-11799.279296875,-7653.68994140625,-12046.001953125,-10895.0537109375,4768.233466365
-8652.7822265625,-10652.7861328125,-12211.1396484375,-11376.224609375,-19764.482421875,-19699.740234375,-19048.921875,-8923.7197265625,-8248.2509765625,-8105.634765625,-10460.025390625,-8653.6220703125,-19804.51953125,-19788.076171875,-19001.55078125,-19408.294921875,-7893.44287109375,-13462.62109375,-14980.9033203125,-9778.4609375,-9477.318359375,-9347.85546875,-12770.046875,-9639.2900390625,-19744.37109375,-19343.1640625,-19102.603515625,-18745.9921875,-11829.0888671875,-7768.39501953125,-12087.5341796875,-10816.0458984375,4768.235466364999
-9573.591796875,-11597.3349609375,-13121.23828125,-12327.921875,-20038.296875,-20053.265625,-19920.916015625,-9872.451171875,-9178.13671875,-9051.736328125,-11403.0078125,-9593.7265625,-20078.3359375,-20129.150390625,-19890.634765625,-20056.36328125,-8791.44921875,-14358.4775390625,-15807.4560546875,-10723.638671875,-10417.36328125,-10275.2763671875,-13712.7861328125,-10566.29296875,-20019.873046875,-20066.224609375,-19910.990234375,-19763.064453125,-12761.181640625,-8673.3935546875,-13016.5986328125,-11761.673828125,4768.237466365
-10134.8583984375,-12202.0595703125,-13613.013671875,-12941.4599609375,-20214.90625,-20253.099609375,-20280.341796875,-10455.75390625,-9798.228515625,-9778.3525390625,-11993.8173828125,-10174.30078125,-20254.5546875,-20310.60546875,-20221.58984375,-20276.427734375,-9168.515625,-14835.564453125,-15996.642578125,-11330.6806640625,-11031.4990234375,-10855.8154296875,-14303.6025390625,-11100.2236328125,-20197.396484375,-20353.609375,-20222.322265625,-20266.15625,-13262.6640625,-9090.818359375,-13508.97265625,-12362.4111328125,4768.239466364999
-9783.9013671875,-11863.6015625,-13233.9931640625,-12604.435546875,-20117.73046875,-20135.06640625,-19963.20703125,-10103.3271484375,-9477.0234375,-9512.3779296875,-11648.728515625,-9825.32421875,-20157.892578125,-20198.853515625,-19890.3359375,-20070.466796875,-8723.107421875,-14453.59765625,-15473.7216796875,-10993.302734375,-10699.826171875,-10514.3974609375,-13959.337890625,-10730.1572265625,-20100.3359375,-20111.021484375,-19937.298828125,-19810.4296875,-12872.8779296875,-8665.4462890625,-13112.380859375,-12022.06640625,4768.241466365
-9051.373046875,-11110.0078125,-12537.63671875,-11845.412109375,-19900.65625,-19898.263671875,-19558.9375,-9353.7314453125,-8728.662109375,-8733.41796875,-10900.34375,-9078.6474609375,-19940.4140625,-19968.64453125,-19481.580078125,-19765.162109375,-8040.84716796875,-13757.1123046875,-14863.6484375,-10238.3583984375,-9948.0390625,-9777.7958984375,-13211.3310546875,-10003.5419921875,-19881.943359375,-19771.7265625,-19564.189453125,-19260.25,-12151.7373046875,-7975.23876953125,-12390.1904296875,-11269.1787109375,4768.243466365
-8583.0283203125,-10611.525390625,-12139.87109375,-11339.875,-19754.998046875,-19742.943359375,-19341.73828125,-8872.98828125,-8215.09375,-8135.27685546875,-10413.115234375,-8598.609375,-19794.73828125,-19818.37109375,-19270.58203125,-19588.6953125,-7724.6220703125,-13359.8935546875,-14697.640625,-9735.462890625,-9440.1953125,-9296.79296875,-12720.73828125,-9564.13671875,-19735.578125,-19577.84375,-19361.376953125,-19006.1640625,-11737.244140625,-7628.671875,-11980.15625,-10773.0634765625,4768.245466365
-9182.466796875,-11236.6337890625,-12729.4140625,-11968.8681640625,-19935.408203125,-19926.47265625,-19592.025390625,-9498.09765625,-8827.552734375,-8778.1513671875,-11036.0107421875,-9217.8466796875,-19974.390625,-20001.919921875,-19534.216796875,-19804.63671875,-8293.4365234375,-13939.3564453125,-15203.4697265625,-10359.1279296875,-10055.98046875,-9908.32421875,-13343.2001953125,-10171.2939453125,-19916.09765625,-19799.8515625,-19601.775390625,-19340.548828125,-12341.779296875,-8207.564453125,-12581.2197265625,-11395.6572265625,4768.247466365
-9559.1494140625,-11641.5693359375,-13032.384765625,-12380.71875,-20054.23046875,-20059.984375,-19893.326171875,-9885.6572265625,-9248.58984375,-9287.123046875,-11429.318359375,-9606.783203125,-20093.65234375,-20131.94921875,-19851.80078125,-20011.212890625,-8522.0263671875,-14242.072265625,-15283.5947265625,-10769.298828125,-10469.5029296875,-10298.9599609375,-13737.091796875,-10522.1064453125,-20036.3359375,-20034.08203125,-19874.484375,-19812.755859375,-12662.40625,-8465.5751953125,-12897.8017578125,-11798.5595703125,4768.2494663649995
-9282.1494140625,-11361.55859375,-12728.3203125,-12101.5439453125,-19975.51953125,-20001.236328125,-19997.7890625,-9600.6767578125,-8984.357421875,-9046.552734375,-11146.9306640625,-9321.28125,-20014.998046875,-20067.263671875,-19945.8515625,-20027.28125,-8199.845703125,-13948.634765625,-14951.640625,-10493.404296875,-10197.69921875,-10024.1103515625,-13454.0224609375,-10229.884765625,-19957.90625,-20085.1328125,-19948.927734375,-19893.990234375,-12357.095703125,-8149.23095703125,-12593.7763671875,-11518.1845703125,4768.251466365
-8689.8271484375,-10729.3388671875,-12174.533203125,-11460.615234375,-19792.11328125,-19818.771484375,-19439.353515625,-8981.76953125,-8349.0576171875,-8330.078125,-10522.9140625,-8702.93359375,-19830.943359375,-19874.00390625,-19309.642578125,-19659.099609375,-7731.39306640625,-13415.8271484375,-14638.3173828125,-9860.2734375,-9566.431640625,-9411.201171875,-12832.396484375,-9646.2783203125,-19771.806640625,-19693.611328125,-19450.51171875,-18975.55078125,-11794.7783203125,-7649.56689453125,-12041.9599609375,-10887.7548828125,4768.253466364999
-8652.8427734375,-10652.1533203125,-12212.3251953125,-11375.666015625,-19764.82421875,-19698.86328125,-19048.361328125,-8926.7822265625,-8245.9677734375,-8106.31787109375,-10459.5400390625,-8650.8876953125,-19804.384765625,-19787.232421875,-19002.400390625,-19406.796875,-7894.68896484375,-13463.1005859375,-14982.66015625,-9778.5341796875,-9478.05859375,-9349.3740234375,-12771.18359375,-9640.6552734375,-19744.396484375,-19342.443359375,-19100.71875,-18746.486328125,-11830.3017578125,-7769.884765625,-12088.79296875,-10816.2392578125,4768.255466365
